date,name,rank_day,rank_week,rank_month,rank_quarter,rank_half,rank_year,rank_ytd,rank_week_delta_5d,rank_month_delta_5d,rank_ytd_delta_5d,perf_week_delta_5d,perf_month_delta_5d,perf_ytd_delta_5d,rank_week_delta_10d,rank_month_delta_10d,rank_ytd_delta_10d,perf_week_delta_10d,perf_month_delta_10d,perf_ytd_delta_10d,rank_week_delta_20d,rank_month_delta_20d,rank_ytd_delta_20d,perf_week_delta_20d,perf_month_delta_20d,perf_ytd_delta_20d,rank_week_delta_50d,rank_month_delta_50d,rank_ytd_delta_50d,perf_week_delta_50d,perf_month_delta_50d,perf_ytd_delta_50d,momentum_score,momentum_confirmed,momentum_weighted_mid,momentum_weighted_fast,momentum_accel,regime_short_long,rank_trend_slope,rank_agreement,rs_day,rs_week,rs_month,rs_quarter,rs_half,rs_year,rs_ytd,rs_score,rs_agreement,rs_confirmed,rs_slope,rs_accel,rs_regime_short_long,beats_benchmark_day,beats_benchmark_week,beats_benchmark_month,beats_benchmark_quarter,beats_benchmark_half,beats_benchmark_year,beats_benchmark_ytd,rs_new_high,rs_cross
2026-07-31,Energy,3.0,5.0,1.0,6.0,1.0,1.0,1.0,-4.0,0.0,0.0,-3.1,2.1900000000000013,0.509999999999998,-4.0,1.0,0.0,-3.89,9.59,4.990000000000002,6.0,9.0,1.0,1.48,22.14,14.380000000000003,,,,,,,0.85,0.4250000000000001,0.825,0.79,-0.033333333333333326,-0.033333333333333326,-0.0,0.5000000000000001,0.09000000000000008,-0.7100000000000001,13.290000000000001,-5.45,10.07,18.359999999999996,23.55,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.6330303030303032,-0.16666666666666674,-0.16666666666666663,1,0,1,0,1,1,1,1,0
2026-07-31,Financial,5.0,4.0,2.0,1.0,4.0,6.0,6.0,4.0,1.0,2.0,1.13,-0.9099999999999997,1.2300000000000004,0.0,1.0,0.0,0.5499999999999999,0.1200000000000001,1.2600000000000007,0.0,0.0,3.0,-2.12,-3.6700000000000004,2.5900000000000007,,,,,,,0.7166666666666667,0.5270544893737044,0.775,0.73,0.050000000000000044,0.06666666666666665,0.06060606060606061,0.735424868893541,-0.84,0.05999999999999983,3.48,5.819999999999999,-0.9499999999999993,-3.0200000000000014,-2.3200000000000003,0.5,0.3333333333333333,0.16666666666666666,0.22696969696969693,0.0,0.6666666666666667,0,1,1,1,0,0,0,0,0
2026-07-31,Healthcare,10.0,7.0,5.0,2.0,5.0,4.0,8.0,-1.0,-3.0,1.0,-0.47,-4.11,-0.22000000000000064,-2.0,-4.0,1.0,0.07000000000000003,-5.640000000000001,0.04999999999999982,-6.0,-4.0,-1.0,-5.51,-12.719999999999999,-2.42,,,,,,,0.5833333333333334,0.4083333333333333,0.625,0.53,0.0,-0.2333333333333334,0.2787878787878788,0.7,-1.74,-1.31,0.29999999999999993,5.69,-3.2299999999999995,3.7099999999999973,-4.620000000000001,0.5,0.3333333333333333,0.16666666666666666,-0.5899393939393939,-0.16666666666666663,-0.16666666666666663,0,0,1,1,0,1,0,0,0
2026-07-31,Industrials,4.0,10.0,11.0,8.0,7.0,7.0,4.0,-6.0,0.0,0.0,-2.83,-3.33,-2.5100000000000016,0.0,-1.0,0.0,0.8799999999999999,0.7399999999999993,-1.8100000000000005,-2.0,-6.0,-3.0,-2.17,-10.46,-8.720000000000002,,,,,,,0.3166666666666667,0.20249087627697374,0.275,0.22000000000000003,-0.09999999999999998,-0.3166666666666667,-0.11515151515151516,0.6394448724536012,-0.48,-3.33,-7.2,-7.77,-5.66,-4.530000000000001,0.9899999999999984,0.16666666666666666,1.0,0.16666666666666666,-0.07290909090909085,0.0,0.0,0,0,0,0,0,0,1,0,0
2026-07-31,Real Estate,9.0,9.0,4.0,4.0,3.0,8.0,3.0,-4.0,0.0,0.0,-2.44,-1.6800000000000002,-2.0999999999999996,-7.0,0.0,0.0,-4.6,-0.8500000000000001,-1.58,-3.0,-1.0,1.0,-2.5999999999999996,-2.21,0.5899999999999999,,,,,,,0.5833333333333334,0.525,0.6124999999999999,0.48,-0.09999999999999987,-0.15000000000000002,0.11515151515151516,0.8999999999999999,-1.42,-3.01,1.56,-1.3900000000000001,0.3899999999999997,-9.850000000000001,1.6999999999999993,0.5,0.3333333333333333,0.16666666666666666,-0.16715151515151513,-0.16666666666666663,0.16666666666666669,0,0,1,0,1,0,1,0,0
2026-07-31,Technology,7.0,6.0,10.0,3.0,2.0,3.0,2.0,1.0,-2.0,0.0,-0.11,-1.21,-0.08999999999999986,5.0,-2.0,0.0,4.36,0.71,0.0,3.0,1.0,1.0,0.3,5.609999999999999,-2.039999999999999,,,,,,,0.6666666666666666,0.16334437098195004,0.6125,0.56,0.033333333333333215,-0.5333333333333334,-0.030303030303030304,0.24501655647292508,-1.21,-1.1500000000000001,-3.58,3.34,8.04,6.969999999999999,7.039999999999999,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.11630303030303034,0.0,-1.0,0,0,0,1,1,1,1,0,0
2026-07-31,Utilities,8.0,11.0,8.0,10.0,8.0,10.0,9.0,-8.0,-3.0,-3.0,-5.4,-2.01,-3.9600000000000004,-5.0,-3.0,-2.0,-2.94,-1.46,-2.14,-1.0,-2.0,-1.0,-3.2399999999999998,-3.9499999999999997,-3.2600000000000002,,,,,,,0.16666666666666666,0.13333333333333333,0.17500000000000002,0.13,-0.2333333333333333,-0.016666666666666663,-0.38181818181818183,0.8,-1.41,-4.79,-1.3599999999999999,-10.9,-7.46,-11.170000000000002,-5.940000000000001,0.0,1.0,0.0,-0.41860606060606054,-0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0
2026-08-03,Basic Materials,5.0,6.0,8.0,10.0,11.0,2.0,5.0,-5.0,1.0,1.0,-3.05,-0.3899999999999997,0.39000000000000057,3.0,3.0,3.0,2.21,7.58,3.83,1.0,1.0,-1.0,-0.56,3.58,-2.049999999999999,,,,,,,0.39999999999999997,0.2941699475574164,0.35000000000000003,0.42000000000000004,0.1833333333333333,0.06666666666666671,-0.09090909090909091,0.735424868893541,-0.29000000000000004,-2.26,-3.7399999999999998,-10.379999999999999,-12.280000000000001,11.129999999999999,-2.709999999999999,0.16666666666666666,1.0,0.16666666666666666,0.4531515151515152,0.0,-0.3333333333333333,0,0,0,0,0,1,0,0,0
2026-08-03,Communication Services,1.0,2.0,4.0,9.0,9.0,5.0,10.0,9.0,2.0,0.0,12.27,2.51,6.890000000000001,3.0,4.0,-1.0,7.640000000000001,2.59,-0.5,-1.0,4.0,0.0,0.8800000000000008,2.2699999999999996,0.52,,,,,,,0.45,0.22500000000000006,0.45,0.61,0.0,0.46666666666666673,-0.0,0.5000000000000001,2.4,4.680000000000001,0.2999999999999998,-9.19,-10.24,-2.34,-8.18,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.19745454545454544,0.0,1.0,1,1,1,0,0,0,0,0,1
2026-08-03,Consumer Cyclical,3.0,1.0,2.0,5.0,10.0,11.0,11.0,9.0,5.0,0.0,12.32,3.95,7.5200000000000005,5.0,3.0,0.0,8.75,2.21,3.51,2.0,5.0,0.0,4.620000000000001,3.18,2.1100000000000003,,,,,,,0.43333333333333335,0.13000000000000003,0.5125,0.6499999999999999,0.2333333333333333,0.7166666666666667,-0.0,0.30000000000000004,0.9300000000000002,5.710000000000001,1.6400000000000001,-4.96,-11.77,-15.790000000000001,-12.16,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.13448484848484848,0.0,1.0,1,1,1,0,0,0,0,1,1
2026-08-03,Consumer Defensive,10.0,8.0,7.0,7.0,8.0,9.0,7.0,0.0,-2.0,-2.0,-0.81,-1.1099999999999999,-0.35999999999999943,-5.0,0.0,-2.0,-0.44999999999999996,-1.06,0.20000000000000018,1.0,-1.0,-1.0,0.8,-2.3,0.7199999999999998,,,,,,,0.3333333333333333,0.3,0.35000000000000003,0.32999999999999996,-0.13333333333333341,0.04999999999999999,0.11515151515151516,0.9,-1.8299999999999998,-2.8,-1.98,-6.609999999999999,-9.02,-14.200000000000001,-3.2699999999999996,0.0,1.0,0.0,0.24575757575757573,-0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0
2026-08-03,Energy,11.0,4.0,1.0,8.0,2.0,1.0,1.0,3.0,0.0,0.0,0.7300000000000001,2.9000000000000012,2.0,-3.0,1.0,0.0,-0.10999999999999988,5.240000000000001,3.0700000000000003,4.0,10.0,2.0,2.41,20.060000000000002,12.939999999999998,,,,,,,0.8166666666666668,0.28114252051533667,0.775,0.8,-0.09999999999999987,0.11666666666666659,-0.0,0.34425614756979994,-2.6799999999999997,-0.9399999999999997,8.98,-6.6899999999999995,6.869999999999999,13.620000000000001,20.29,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.38696969696969713,-0.16666666666666674,-0.16666666666666663,0,0,1,0,1,1,1,0,0
2026-08-03,Financial,6.0,5.0,2.0,1.0,4.0,6.0,6.0,-1.0,0.0,1.0,-0.6599999999999999,-2.25,1.1899999999999995,-1.0,2.0,1.0,1.4000000000000001,0.1499999999999999,3.009999999999999,-3.0,0.0,3.0,-3.2399999999999993,-6.760000000000001,2.209999999999999,,,,,,,0.7000000000000001,0.5147974082254787,0.7625000000000001,0.6900000000000001,0.06666666666666676,0.016666666666666607,0.16363636363636364,0.735424868893541,-0.5599999999999999,-1.4399999999999997,1.6400000000000001,6.010000000000001,-1.040000000000001,-4.990000000000002,-2.91,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.02206060606060609,-0.16666666666666669,0.16666666666666669,0,0,1,1,0,0,0,0,0
2026-08-03,Healthcare,9.0,9.0,9.0,2.0,6.0,4.0,8.0,-7.0,-6.0,1.0,-3.27,-6.26,-1.1099999999999994,-2.0,-8.0,2.0,0.43999999999999995,-8.19,1.1800000000000002,-3.0,-8.0,-1.0,-2.5700000000000003,-13.92,-1.6899999999999995,,,,,,,0.4666666666666666,0.18280441525274976,0.48750000000000004,0.36,-0.0500000000000001,-0.49999999999999983,0.19393939393939394,0.3917237469701781,-1.76,-3.57,-4.34,4.56,-5.74,2.8299999999999983,-6.539999999999999,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.9058787878787878,-0.16666666666666669,-0.6666666666666666,0,0,0,1,0,1,0,0,0
2026-08-03,Industrials,2.0,7.0,11.0,6.0,5.0,7.0,3.0,-4.0,0.0,0.0,-1.88,-0.010000000000000675,0.019999999999999574,4.0,-1.0,1.0,2.8499999999999996,2.88,2.139999999999999,-2.0,-8.0,-1.0,-2.04,-9.52,-6.91,,,,,,,0.45,0.19945060367264905,0.4,0.39,0.10000000000000009,-0.3,-0.09696969696969697,0.4432235637169979,1.0300000000000002,-2.48,-6.76,-5.8,-4.2700000000000005,-5.27,2.09,0.16666666666666666,1.0,0.16666666666666666,-0.19775757575757574,0.0,0.0,1,0,0,0,0,0,1,0,0
2026-08-03,Real Estate,7.0,10.0,5.0,4.0,3.0,8.0,4.0,-4.0,-1.0,0.0,-2.4299999999999997,-2.16,-1.5999999999999996,-8.0,-2.0,-1.0,-3.04,-3.7,-0.5800000000000001,0.0,-1.0,1.0,0.09000000000000008,-2.71,1.6600000000000001,,,,,,,0.5333333333333333,0.4409572902629932,0.5625,0.41,-0.16666666666666674,-0.25,0.09696969696969697,0.8267949192431122,-1.2,-3.9799999999999995,-0.98,-2.1399999999999997,-1.0,-11.770000000000001,0.40000000000000036,0.16666666666666666,1.0,0.16666666666666666,-0.24351515151515152,-0.5,0.0,0,0,0,0,0,0,1,0,0
2026-08-03,Technology,4.0,3.0,6.0,3.0,1.0,3.0,2.0,6.0,4.0,0.0,3.36,2.7199999999999998,2.84,7.0,3.0,0.0,4.49,3.59,1.7899999999999991,1.0,4.0,-1.0,0.23999999999999977,5.91,-2.0,,,,,,,0.8000000000000002,0.4512880845167463,0.7625000000000001,0.77,0.15000000000000013,-0.21666666666666667,-0.01818181818181818,0.5641101056459328,0.16000000000000014,-0.04999999999999982,-1.91,2.3400000000000007,9.839999999999998,5.890000000000001,7.34,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0070303030303030525,0.0,-1.0,1,0,0,1,1,1,1,0,0
2026-08-03,Utilities,8.0,11.0,10.0,11.0,7.0,10.0,9.0,-6.0,-2.0,-1.0,-3.8200000000000003,-2.19,-2.8099999999999996,-3.0,-4.0,-3.0,-1.1,-4.17,-1.5599999999999996,0.0,-5.0,-1.0,-0.7000000000000002,-5.91,-2.4299999999999997,,,,,,,0.13333333333333333,0.08525931632714681,0.11250000000000002,0.09000000000000001,-0.2666666666666667,-0.11666666666666665,-0.36363636363636365,0.639444872453601,-1.3699999999999999,-5.15,-4.76,-11.399999999999999,-8.790000000000001,-15.280000000000001,-7.449999999999999,0.0,1.0,0.0,-0.5503030303030303,-0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0
2026-08-04,Basic Materials,2.0,5.0,8.0,8.0,10.0,1.0,4.0,0.0,0.0,2.0,1.71,2.0300000000000002,3.219999999999999,3.0,2.0,1.0,4.09,7.28,4.449999999999999,2.0,3.0,1.0,2.88,8.29,3.2699999999999996,,,,,,,0.5,0.4,0.44999999999999996,0.51,0.2,-0.016666666666666663,0.048484848484848485,0.8,0.9200000000000002,-1.2500000000000004,-1.93,-8.469999999999999,-11.78,15.0,-1.7599999999999998,0.16666666666666666,1.0,0.16666666666666666,0.19012121212121214,0.0,-0.3333333333333333,1,0,0,0,0,1,0,0,0
2026-08-04,Communication Services,4.0,3.0,7.0,9.0,8.0,5.0,9.0,6.0,-1.0,1.0,8.78,-0.25,5.9,8.0,1.0,1.0,8.6,3.51,1.0699999999999998,-2.0,1.0,1.0,2.3,2.6399999999999997,0.6400000000000001,,,,,,,0.41666666666666674,0.3444978830179635,0.3875,0.53,0.10000000000000003,0.2333333333333334,0.05454545454545454,0.8267949192431123,-1.23,1.9499999999999993,-1.66,-10.45,-11.48,0.00999999999999801,-9.59,0.3333333333333333,1.0,0.3333333333333333,0.148060606060606,0.16666666666666666,0.16666666666666669,0,1,0,0,0,1,0,0,0
2026-08-04,Consumer Cyclical,8.0,2.0,4.0,6.0,11.0,9.0,11.0,8.0,3.0,0.0,10.21,3.2300000000000004,6.4799999999999995,4.0,3.0,0.0,7.5600000000000005,2.5100000000000002,3.42,3.0,3.0,0.0,6.35,2.9400000000000004,2.69,,,,,,,0.38333333333333336,0.14394174339472807,0.4375,0.5700000000000001,0.2166666666666667,0.5666666666666668,-0.0,0.37550020016016017,-1.8,2.9699999999999998,-0.5299999999999998,-6.84,-13.83,-13.0,-14.23,0.16666666666666666,1.0,0.16666666666666666,0.24496969696969698,0.16666666666666666,0.5,0,1,0,0,0,0,0,0,0
2026-08-04,Consumer Defensive,6.0,9.0,6.0,7.0,9.0,10.0,7.0,-8.0,-2.0,-2.0,-5.77,-1.01,-2.3100000000000005,-5.0,0.0,-1.0,-2.42,0.77,1.6599999999999993,-3.0,-3.0,-1.0,-2.23,-1.9599999999999997,0.2400000000000002,,,,,,,0.30000000000000004,0.22062746066806233,0.3375,0.29000000000000004,-0.11666666666666664,0.11666666666666661,0.048484848484848485,0.735424868893541,-1.4300000000000002,-6.17,-1.5999999999999999,-7.6499999999999995,-11.64,-14.63,-4.84,0.0,1.0,0.0,0.11127272727272727,-0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0
2026-08-04,Energy,11.0,6.0,1.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,3.2199999999999998,2.83,2.2399999999999984,-5.0,0.0,0.0,-0.8400000000000001,1.7599999999999998,0.36999999999999744,-2.0,8.0,0.0,-0.5399999999999998,17.15,8.55,,,,,,,0.7333333333333334,0.10677305867671448,0.6875,0.6900000000000001,-0.21666666666666667,0.1166666666666667,-0.0,0.145599625468247,-2.5700000000000003,-2.33,7.43,-10.53,6.479999999999999,14.170000000000002,17.27,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.19933333333333342,-0.16666666666666674,-0.16666666666666663,0,0,1,0,1,1,1,0,0
2026-08-04,Financial,5.0,7.0,2.0,1.0,4.0,7.0,6.0,-4.0,0.0,2.0,-0.9900000000000001,-3.5300000000000002,0.9700000000000006,-2.0,2.0,1.0,1.01,-1.6799999999999997,2.91,-5.0,0.0,3.0,-2.8400000000000003,-4.67,3.1900000000000004,,,,,,,0.65,0.4780261647808016,0.7250000000000001,0.6000000000000001,0.03333333333333344,-0.050000000000000044,0.2545454545454545,0.735424868893541,-1.32,-3.2700000000000005,-0.1299999999999999,5.359999999999999,-3.1899999999999995,-2.7699999999999996,-4.369999999999999,0.16666666666666666,0.3333333333333333,0.05555555555555555,-0.19939393939393937,-0.33333333333333337,-0.3333333333333333,0,0,0,1,0,0,0,0,0
2026-08-04,Healthcare,7.0,11.0,9.0,3.0,6.0,4.0,8.0,-9.0,-6.0,-1.0,-6.1899999999999995,-4.53,-3.16,-8.0,-7.0,1.0,-4.08,-8.87,0.2999999999999998,-8.0,-8.0,-1.0,-5.35,-11.06,-3.1100000000000003,,,,,,,0.4166666666666667,0.20016031572055698,0.4375,0.27,-0.21666666666666673,-0.5666666666666667,0.15151515151515152,0.48038475772933675,-1.77,-7.07,-4.24,2.450000000000001,-7.87,1.9600000000000009,-8.489999999999998,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.9872727272727273,-0.3333333333333333,-0.6666666666666666,0,0,0,1,0,1,0,0,0
2026-08-04,Industrials,3.0,4.0,11.0,5.0,5.0,6.0,3.0,3.0,0.0,1.0,2.5700000000000003,0.8899999999999997,3.459999999999999,6.0,0.0,0.0,4.9,4.13,4.029999999999999,7.0,-5.0,0.0,5.48,-3.4000000000000004,-0.490000000000002,,,,,,,0.5333333333333333,0.21333333333333335,0.475,0.53,0.1833333333333333,-0.21666666666666667,-0.024242424242424242,0.4,0.9099999999999999,-1.0300000000000002,-5.79,-4.18,-4.11,-0.6500000000000021,3.16,0.16666666666666666,1.0,0.16666666666666666,-0.24545454545454545,0.0,0.0,1,0,0,0,0,0,1,0,0
2026-08-04,Real Estate,9.0,8.0,5.0,4.0,3.0,8.0,5.0,-4.0,0.0,-2.0,-3.3499999999999996,-0.48,-2.3000000000000007,-6.0,-2.0,-1.0,-3.87,-3.2199999999999998,-0.8499999999999996,0.0,0.0,-1.0,-1.9499999999999997,-1.32,0.34999999999999964,,,,,,,0.5499999999999999,0.45473720558371167,0.575,0.47999999999999987,-0.11666666666666692,-0.15000000000000002,-0.030303030303030304,0.8267949192431122,-1.97,-6.16,-1.3499999999999999,-3.84,-1.459999999999999,-12.010000000000002,-1.7799999999999994,0.0,1.0,0.0,-0.27406060606060606,-0.5,0.0,0,0,0,0,0,0,0,0,0
2026-08-04,Technology,1.0,1.0,3.0,2.0,1.0,3.0,2.0,10.0,7.0,0.0,13.64,5.87,9.61,6.0,6.0,0.0,9.46,6.25,3.379999999999999,9.0,7.0,0.0,10.34,9.52,5.309999999999999,,,,,,,0.9,0.7441154273188011,0.8875000000000001,0.9200000000000002,0.18333333333333335,0.0,-0.006060606060606061,0.8267949192431123,2.45,4.36,-0.22999999999999998,4.68,12.63,14.009999999999998,10.36,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.19096969696969698,0.16666666666666674,-0.5,1,1,0,1,1,1,1,1,0
2026-08-04,Utilities,10.0,10.0,10.0,11.0,7.0,11.0,10.0,-4.0,-1.0,-1.0,-2.96,-0.48,-2.5500000000000003,-1.0,-5.0,-2.0,-0.8200000000000001,-3.41,-1.9899999999999998,-1.0,-6.0,-2.0,-1.2800000000000002,-5.33,-3.2500000000000004,,,,,,,0.11666666666666668,0.07460190178625346,0.1,0.11000000000000001,-0.25,-0.033333333333333326,-0.49696969696969695,0.639444872453601,-2.17,-6.540000000000001,-5.35,-13.66,-9.42,-16.1,-9.83,0.0,1.0,0.0,-0.6758181818181818,-0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0
2026-08-05,Basic Materials,1.0,3.0,1.0,6.0,9.0,1.0,4.0,4.0,5.0,3.0,8.54,6.720000000000001,7.27,0.0,8.0,1.0,5.77,9.68,5.33,6.0,10.0,4.0,9.79,10.59,8.68,,,,,,,0.7000000000000001,0.21000000000000005,0.7125,0.76,0.2833333333333334,0.33333333333333337,0.17575757575757575,0.30000000000000004,2.91,1.2199999999999998,2.7800000000000002,-6.24,-13.610000000000001,15.54,1.3899999999999988,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2849090909090909,0.3333333333333333,0.6666666666666667,1,1,1,0,0,1,1,1,1
2026-08-05,Communication Services,11.0,5.0,9.0,10.0,8.0,7.0,10.0,1.0,-2.0,0.0,4.63,-0.33000000000000007,3.33,6.0,-1.0,0.0,9.8,-1.77,0.06000000000000005,-3.0,0.0,-1.0,1.1799999999999997,-0.43000000000000016,-3.34,,,,,,,0.2833333333333334,0.2342585604522152,0.25,0.37,5.551115123125783e-17,0.13333333333333336,0.04242424242424243,0.8267949192431123,-2.15,-2.1100000000000003,-4.76,-11.92,-13.200000000000001,-6.27,-11.8,0.0,1.0,0.0,0.06751515151515149,-0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0
2026-08-05,Consumer Cyclical,7.0,2.0,5.0,7.0,11.0,9.0,11.0,8.0,4.0,0.0,11.12,6.67,7.09,8.0,2.0,0.0,10.29,1.52,3.7800000000000002,6.0,1.0,0.0,8.31,1.92,3.51,,,,,,,0.35000000000000003,0.1647974082254787,0.38750000000000007,0.54,0.25000000000000006,0.5499999999999999,-0.0,0.47084973778708195,-0.19,2.2299999999999995,-0.4700000000000002,-6.49,-14.0,-14.479999999999999,-14.31,0.16666666666666666,1.0,0.16666666666666666,0.4334545454545454,0.0,0.5,0,1,0,0,0,0,0,0,0
2026-08-05,Consumer Defensive,4.0,10.0,6.0,8.0,10.0,10.0,7.0,-9.0,-3.0,-3.0,-5.9,-2.4699999999999998,-2.5100000000000016,-5.0,0.0,0.0,-3.02,-0.87,1.4399999999999995,-5.0,-2.0,-2.0,-3.3899999999999997,-0.53,0.9499999999999993,,,,,,,0.25,0.16339745962155616,0.28750000000000003,0.23000000000000004,-0.13333333333333336,0.13333333333333333,-0.07272727272727272,0.6535898384862247,0.37,-7.76,-2.56,-7.36,-13.82,-15.439999999999998,-4.440000000000001,0.0,1.0,0.0,-0.004424242424242424,-0.3333333333333333,0.0,1,0,0,0,0,0,0,0,0
2026-08-05,Energy,10.0,11.0,2.0,9.0,2.0,2.0,1.0,-6.0,-1.0,0.0,-1.4999999999999998,-4.96,-2.7300000000000004,-10.0,-1.0,0.0,-6.99,-3.7399999999999993,-3.7600000000000016,-10.0,8.0,0.0,-6.779999999999999,8.3,4.199999999999999,,,,,,,0.65,0.19500000000000003,0.625,0.48,-0.2833333333333332,-0.21666666666666662,-0.0,0.30000000000000004,-1.79,-7.8100000000000005,1.9100000000000001,-11.0,0.7099999999999991,11.350000000000001,15.129999999999999,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.2769090909090909,-0.16666666666666674,-0.16666666666666663,0,0,1,0,1,1,1,0,0
2026-08-05,Financial,3.0,6.0,4.0,1.0,4.0,5.0,6.0,-2.0,-2.0,2.0,2.89,-0.7500000000000004,3.1800000000000006,2.0,-1.0,2.0,3.94,-0.40000000000000036,3.2200000000000006,-2.0,-2.0,4.0,1.1199999999999999,-2.43,5.4,,,,,,,0.6666666666666666,0.4666666666666666,0.7124999999999999,0.62,0.09999999999999998,-0.16666666666666663,0.26666666666666666,0.7,0.5,-2.5900000000000003,0.3299999999999996,6.409999999999999,-2.91,-3.9899999999999984,-3.8200000000000003,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.3949090909090909,0.0,0.16666666666666669,1,0,1,1,0,0,0,0,1
2026-08-05,Healthcare,2.0,7.0,8.0,2.0,5.0,4.0,8.0,-5.0,-3.0,-2.0,-4.79,-3.6799999999999997,-1.37,-1.0,-6.0,1.0,-1.32,-7.2299999999999995,2.2500000000000004,-4.0,-7.0,-2.0,-3.37,-9.71,-0.40999999999999925,,,,,,,0.5333333333333333,0.25620520412231296,0.5499999999999999,0.47000000000000003,-0.03333333333333344,-0.3833333333333334,0.09696969696969697,0.48038475772933675,1.39,-6.83,-4.71,4.499999999999999,-6.1000000000000005,1.2300000000000004,-7.03,0.3333333333333333,0.3333333333333333,0.1111111111111111,-1.0923030303030303,-0.3333333333333333,-0.6666666666666666,1,0,0,1,0,1,0,0,0
2026-08-05,Industrials,9.0,4.0,10.0,5.0,6.0,6.0,3.0,4.0,1.0,2.0,7.44,6.919999999999999,5.539999999999999,5.0,1.0,0.0,7.3500000000000005,4.159999999999999,2.959999999999999,7.0,-5.0,0.0,10.190000000000001,-2.69,-1.08,,,,,,,0.5333333333333333,0.2889292962690219,0.48749999999999993,0.5399999999999999,0.16666666666666663,-0.13333333333333336,0.048484848484848485,0.5417424305044161,-1.31,-0.41999999999999993,-4.8100000000000005,-5.87,-7.590000000000001,-4.09,1.6399999999999988,0.16666666666666666,1.0,0.16666666666666666,-0.19127272727272732,0.0,0.0,0,0,0,0,0,0,1,0,0
2026-08-05,Real Estate,5.0,9.0,7.0,4.0,3.0,8.0,5.0,-6.0,-3.0,-3.0,-3.37,-1.65,-1.9499999999999993,-5.0,-3.0,-1.0,-2.67,-2.64,-0.14999999999999858,-3.0,0.0,-1.0,-2.02,-0.13,2.120000000000001,,,,,,,0.5,0.3197224362268006,0.5125,0.39999999999999997,-0.1333333333333333,-0.29999999999999993,-0.14545454545454545,0.6394448724536012,0.25,-7.2700000000000005,-2.6,-3.0900000000000003,-2.0200000000000014,-13.409999999999998,-1.5099999999999998,0.0,1.0,0.0,-0.42060606060606065,-0.5,0.0,1,0,0,0,0,0,0,0,0
2026-08-05,Technology,6.0,1.0,3.0,3.0,1.0,3.0,2.0,10.0,7.0,1.0,18.11,11.96,12.05,6.0,7.0,0.0,11.76,8.31,3.4200000000000017,9.0,5.0,0.0,14.18,3.99,3.4800000000000004,,,,,,,0.8833333333333334,0.7066666666666668,0.8625,0.9099999999999999,0.18333333333333335,0.033333333333333326,0.006060606060606061,0.8,-0.08999999999999997,5.39,1.21,3.919999999999999,14.45,10.380000000000003,10.18,1.0,1.0,1.0,0.3715151515151515,0.16666666666666663,0.0,0,1,1,1,1,1,1,1,1
2026-08-05,Utilities,8.0,8.0,11.0,11.0,7.0,11.0,9.0,1.0,-3.0,0.0,1.5699999999999998,-0.5199999999999996,-1.7400000000000002,-6.0,-6.0,-3.0,-3.06,-6.3,-5.25,-1.0,-8.0,-2.0,-1.38,-5.92,-3.6799999999999997,,,,,,,0.15,0.09000000000000001,0.11249999999999999,0.18,-0.3999999999999999,0.016666666666666663,-0.41818181818181815,0.6000000000000001,-0.76,-7.220000000000001,-6.96,-13.77,-12.690000000000001,-19.229999999999997,-10.600000000000001,0.0,1.0,0.0,-0.7273333333333333,-0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0
2026-08-06,Basic Materials,10.0,4.0,1.0,9.0,10.0,1.0,4.0,0.0,5.0,1.0,1.91,7.04,4.129999999999999,-1.0,7.0,2.0,2.44,9.86,6.1,6.0,9.0,1.0,4.95,10.47,6.55,,,,,,,0.6166666666666667,0.089786435705419,0.6125,0.6799999999999999,0.2,0.41666666666666663,0.22424242424242424,0.145599625468247,-0.52,0.10999999999999988,4.370000000000001,-9.02,-14.620000000000001,13.96,0.7999999999999989,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.4698787878787879,0.3333333333333333,0.6666666666666667,0,1,1,0,0,1,1,1,1
