date,list_category,selector_version,group,ticker,Ticker,Company,Industry,Country,Market Cap,P/E,Volume,Price,Change,Earnings,Index,Forward P/E,PEG,P/S,P/FCF,EV/EBITDA,EV/Sales,ROE,ROA,ROIC,LTDebt/Eq,Debt/Eq,Dividend Gr. 5Y,EPS,EPS next Q,EPS This Y,EPS Next Y,EPS Past 3Y,EPS Past 5Y,EPS Next 5Y,Sales Past 3Y,Sales Past 5Y,Sales Q/Q,EPS Q/Q,EPS YoY TTM,Sales YoY TTM,Gross M,Oper M,Profit M,Insider Trans,Inst Trans,Perf Week,Perf Month,Perf Quart,Perf Half,Perf YTD,Perf Year,Perf 3Y,ATR,Volatility M,Beta,SMA20,SMA50,SMA200,RSI,Avg Volume,Rel Volume,Prev Close,Open,High,Low,Recom,Target Price,News Time,News Title,News URL,Daily Digest,Sector,P/C,Enterprise Value,Curr R,Quick R,Sales,Income,Inst Own,Perf 5Y,Volatility W,52W High,52W Low,Change from Open,Gap,Dividend Gr. 3Y,EPS Surprise,Revenue Surprise,grp_rank_basis,grp_category_rank,grp_sum_mid_rank,grp_rank_month,grp_rank_quarter,grp_rank_half,grp_momentum_confirmed,grp_momentum_score,grp_momentum_score_pctile,grp_momentum_accel,grp_momentum_weighted_mid,grp_rank_agreement,grp_regime_short_long,grp_rs_score,grp_rs_agreement,grp_rs_confirmed,grp_rs_accel,grp_rs_new_high,grp_rs_slope
2026-06-25,emerging,v1,Residential Construction,MTH,MTH,Meritage Homes Corp,Residential Construction,USA,5.53B,15.18,"292,750",82.85,0.56%,Apr 22/a,RUT,12.97,1.65,0.98,23.20,13.95,1.19,7.49%,5.05%,5.56%,0.36,0.37,-,5.46,1.30,-21.38%,27.94%,-21.98%,2.91%,7.85%,-2.36%,5.41%,-17.67%,-51.75%,-45.01%,-10.63%,18.89%,8.06%,6.86%,-3.01%,-4.03%,14.36%,27.88%,34.52%,26.40%,25.92%,25.97%,20.90%,2.81,3.31%,1.31,14.96%,21.81%,18.95%,75.24,911.87K,0.51,82.39,82.99,84.58,82.41,2.17,80.25,Jun-11,"Meritage Homes Second Quarter 2026 Earnings Conference Call and Webcast Scheduled for July 30, 2026",https://finviz.com/news/361342/meritage-homes-second-quarter-2026-earnings-conference-call-and-webcast-scheduled-for-july-30-2026,Congress housing bill passage and lower yields fuel 7% MTH surge,Consumer Cyclical,7.21,6.66B,11.58,1.69,5.62B,385.52M,100.74%,80.43%,4.56%,-2.22%,42.78%,-0.16%,0.73%,-,-11.92%,-5.07%,emerging,3,93.0,5.0,28.0,60.0,0.501011478338531,0.752913752913753,0.875,0.2785547785547786,0.7875874125874126,0.6654301059047362,0.3321678321678322,0.8333333333333334,1.0,0.8333333333333334,,1.0,1.5339999999999996
2026-06-25,emerging,v1,Residential Construction,SKY,SKY,Champion Homes Inc,Residential Construction,USA,4.81B,23.98,"208,013",87.59,-0.73%,May 26/b,RUT,21.79,3.54,1.81,17.89,14.11,1.62,13.27%,9.75%,12.89%,0.02,0.09,-,3.65,0.87,-11.75%,18.29%,-19.43%,19.72%,6.15%,0.72%,13.39%,4.62%,-15.15%,6.61%,7.26%,25.96%,9.65%,7.77%,-1.52%,-2.75%,8.65%,22.01%,15.83%,2.29%,3.66%,41.96%,40.01%,3.58,4.40%,0.97,11.95%,15.50%,9.61%,69.66,693.09K,0.48,88.23,88.20,90.54,87.34,1.57,90.67,Jun-02,"Champion Homes Announces Senior Leadership Appointments Across Customer Experience, Sales and Manufacturing",https://www.businesswire.com/news/home/20260602322773/en,Housing bill passage drives sector surge in Champion Homes (SKY) shares,Consumer Cyclical,7.53,4.32B,2.48,1.69,2.66B,206.90M,108.30%,63.14%,4.65%,-11.67%,45.67%,-0.69%,-0.03%,-,10.41%,2.29%,emerging,3,93.0,5.0,28.0,60.0,0.501011478338531,0.752913752913753,0.875,0.2785547785547786,0.7875874125874126,0.6654301059047362,0.3321678321678322,0.8333333333333334,1.0,0.8333333333333334,,1.0,1.5339999999999996
2026-06-25,emerging,v1,Residential Construction,CVCO,CVCO,Cavco Industries Inc,Residential Construction,USA,4.73B,25.58,"92,629",613.34,0.29%,May 21/a,RUT,21.34,1.78,2.11,20.37,17.87,2.00,17.58%,13.15%,16.70%,0.03,0.04,-,23.98,5.69,-0.13%,19.98%,-3.82%,23.80%,11.96%,1.62%,15.25%,8.22%,21.04%,15.51%,11.36%,23.47%,10.18%,8.49%,-0.20%,0.10%,4.66%,15.94%,26.33%,1.96%,3.83%,47.67%,121.82%,25.42,4.25%,1.25,6.86%,15.43%,10.60%,66.41,140.65K,1.05,611.60,612.94,630.48,601.28,1.50,625.00,Jun-01,Cavco Industries Hosts Virginia Governor Spanberger for Landmark Manufactured Housing Bill Signing,https://finviz.com/news/358701/cavco-industries-hosts-virginia-governor-spanberger-for-landmark-manufactured-housing-bill-signing,"Cavco posts record shipments and strong EPS on order rebound, starts construction on new Southwest plant",Consumer Cyclical,17.30,4.50B,2.46,1.58,2.24B,190.55M,102.31%,179.03%,4.28%,-13.98%,54.35%,0.07%,0.22%,-,3.06%,-3.67%,emerging,3,93.0,5.0,28.0,60.0,0.501011478338531,0.752913752913753,0.875,0.2785547785547786,0.7875874125874126,0.6654301059047362,0.3321678321678322,0.8333333333333334,1.0,0.8333333333333334,,1.0,1.5339999999999996
2026-06-25,emerging,v1,Residential Construction,MHO,MHO,MI Homes Inc,Residential Construction,USA,4.09B,12.04,"105,160",159.94,0.70%,Apr 22/b,RUT,10.50,17.80,0.94,21.23,9.47,1.00,11.60%,7.67%,9.09%,0.24,0.32,-,13.28,3.51,-21.20%,17.91%,-5.09%,12.37%,0.59%,2.17%,7.69%,-5.60%,-35.85%,-30.18%,-1.83%,22.18%,10.16%,8.26%,-11.18%,-0.79%,12.02%,21.07%,29.93%,25.23%,25.00%,45.63%,96.13%,4.84,2.87%,1.56,12.49%,19.21%,19.04%,75.99,237.21K,0.70,158.83,159.74,163.66,158.83,1.40,163.33,Jun-10,"M/I Homes, Inc. Announces Second Quarter Webcast",https://finviz.com/news/360776/mi-homes-inc-announces-second-quarter-webcast,Housing affordability bill passage drives 7% MHO surge,Consumer Cyclical,5.33,4.35B,7.64,1.78,4.35B,359.54M,95.79%,171.64%,4.23%,-0.81%,46.84%,0.13%,0.57%,-,1.59%,-0.11%,emerging,3,93.0,5.0,28.0,60.0,0.501011478338531,0.752913752913753,0.875,0.2785547785547786,0.7875874125874126,0.6654301059047362,0.3321678321678322,0.8333333333333334,1.0,0.8333333333333334,,1.0,1.5339999999999996
2026-06-25,emerging,v1,Residential Construction,KBH,KBH,KB Home,Residential Construction,USA,3.84B,14.89,"840,876",61.29,-0.36%,Jun 23/a,RUT,13.53,-,0.70,7.73,15.15,1.02,6.95%,3.92%,4.69%,0.52,0.52,18.95%,4.12,0.90,-46.08%,36.65%,-12.21%,14.45%,-1.63%,-3.33%,8.31%,-27.27%,-71.43%,-45.75%,-17.52%,17.02%,5.96%,4.92%,0.00%,3.28%,16.92%,24.52%,17.59%,8.57%,8.65%,18.43%,17.82%,2.44,3.64%,1.29,15.32%,18.93%,5.74%,71.61,1.28M,1.04,61.51,62.35,63.63,60.85,3.18,57.58,Jun-24,KB Home (KBH) Q2 2026 Earnings Call Highlights: Navigating Market Challenges with Strategic Growth,https://finance.yahoo.com/real-estate/articles/kb-home-kbh-q2-2026-050041582.html,"KB Home returns to BTO model, guides sequential margin and delivery improvement in 2H26",Consumer Cyclical,19.22,5.61B,6.27,0.58,5.50B,270.67M,99.33%,52.96%,5.94%,-10.80%,39.22%,-1.70%,1.37%,18.56%,-4.91%,2.10%,emerging,3,93.0,5.0,28.0,60.0,0.501011478338531,0.752913752913753,0.875,0.2785547785547786,0.7875874125874126,0.6654301059047362,0.3321678321678322,0.8333333333333334,1.0,0.8333333333333334,,1.0,1.5339999999999996
2026-06-25,emerging,v1,Residential Construction,GRBK,GRBK,Green Brick Partners Inc,Residential Construction,USA,3.48B,11.87,"87,895",80.65,0.53%,Apr 29/a,RUT,12.50,-,1.73,17.80,9.32,1.84,16.58%,12.46%,13.61%,0.15,0.15,-,6.79,1.42,-17.54%,10.63%,5.47%,25.85%,-,5.09%,15.89%,-6.46%,-16.79%,-18.09%,-6.58%,30.69%,19.52%,14.75%,-0.21%,0.68%,12.97%,20.12%,25.99%,27.22%,28.71%,29.37%,47.62%,2.52,3.06%,1.74,12.50%,17.19%,17.65%,73.73,230.56K,0.61,80.22,80.66,83.18,80.23,3.00,67.00,Jun-10,Atlanta St. Jude Dream Home Open for Tours,https://www.businesswire.com/news/home/20260610434221/en,Congress passes major housing bill sparking homebuilder rally including GRBK,Consumer Cyclical,19.65,3.70B,9.03,0.79,2.01B,296.24M,80.36%,264.42%,4.54%,-1.37%,33.43%,-0.02%,0.55%,-,17.80%,8.38%,emerging,3,93.0,5.0,28.0,60.0,0.501011478338531,0.752913752913753,0.875,0.2785547785547786,0.7875874125874126,0.6654301059047362,0.3321678321678322,0.8333333333333334,1.0,0.8333333333333334,,1.0,1.5339999999999996
2026-06-25,emerging,v1,Real Estate - Development,VTMX,VTMX,Corporacion Inmobiliaria Vesta Sab ADR,Real Estate - Development,Mexico,2.93B,8.66,"43,094",33.24,2.78%,Apr 23/b,-,18.10,-,9.69,19.12,16.79,12.90,12.25%,7.82%,8.15%,0.41,0.41,-,3.84,0.47,-17.06%,-21.77%,-7.25%,19.58%,-10.17%,17.64%,14.14%,20.50%,589.64%,204.57%,18.38%,89.22%,76.31%,108.60%,-97.54%,-29.08%,-3.15%,-4.04%,-0.27%,6.98%,9.02%,24.31%,-,0.93,2.44%,0.69,-2.34%,-4.38%,4.05%,42.04,106.71K,0.64,32.34,32.54,33.26,31.90,1.54,40.17,Jun-09,Vesta Announces Second Quarter 2026 Earnings Conference Call and Webcast,https://www.businesswire.com/news/home/20260609893270/en/,"Vesta international underwriters exercise over-allotment option, raising about US$26.8M in ADS offering",Real Estate,14.23,3.90B,5.66,5.66,302.69M,328.71M,11.84%,-,2.34%,-11.15%,33.01%,2.15%,0.62%,-,191.40%,-0.12%,emerging,4,152.0,25.0,69.0,58.0,0.4725018589263675,0.6538461538461539,0.7222222222222222,0.2074592074592074,0.659965034965035,0.7226499018873855,0.2529137529137529,0.6666666666666666,0.3333333333333333,0.2222222222222222,,1.0,1.1469999999999998
2026-06-25,emerging,v1,Real Estate - Development,CCS,CCS,Century Communities Inc,Real Estate - Development,USA,2.01B,15.74,"122,025",69.73,0.75%,Apr 22/a,RUT,13.73,-,0.51,21.20,22.74,0.88,5.17%,2.93%,3.43%,0.52,0.60,-,4.43,0.64,-34.47%,29.43%,-32.66%,-4.54%,-,-3.40%,5.14%,-13.11%,-33.93%,-54.59%,-7.87%,16.30%,3.25%,3.36%,-2.65%,-1.78%,16.43%,31.99%,21.35%,18.55%,17.49%,26.64%,-1.86%,2.70,3.98%,1.24,18.11%,22.62%,13.94%,76.39,317.71K,0.61,69.21,69.69,71.28,68.94,1.67,78.33,Jun-24,Century Communities Sets Date for Second Quarter 2026 Earnings Release and Conference Call,https://finviz.com/news/363816/century-communities-sets-date-for-second-quarter-2026-earnings-release-and-conference-call,"KB Home earnings beat and housing bill spark sector rally, boosting CCS 11%",Real Estate,22.34,3.46B,5.74,0.23,3.95B,132.62M,91.95%,5.27%,5.62%,-8.25%,47.50%,0.06%,0.69%,13.19%,49.15%,-2.23%,emerging,4,152.0,25.0,69.0,58.0,0.4725018589263675,0.6538461538461539,0.7222222222222222,0.2074592074592074,0.659965034965035,0.7226499018873855,0.2529137529137529,0.6666666666666666,0.3333333333333333,0.2222222222222222,,1.0,1.1469999999999998
2026-06-25,accel,v1,Airlines,DAL,DAL,Delta Air Lines Inc,Airlines,USA,61.06B,13.57,"6,128,303",92.93,2.52%,Jul 10/b,S&P 500,11.52,0.67,0.94,15.57,9.26,1.17,25.00%,5.53%,12.18%,0.80,1.00,11.20%,6.85,1.50,-4.74%,45.57%,54.97%,-,17.15%,7.80%,29.96%,12.92%,-220.40%,20.93%,5.24%,16.93%,8.83%,6.87%,-26.19%,-1.42%,12.99%,17.06%,36.69%,28.97%,33.91%,92.37%,116.83%,3.04,3.14%,1.27,12.32%,22.52%,38.21%,74.47,9.05M,1.08,90.65,91.46,95.14,91.42,1.41,87.45,Jun-24,"AAL, UAL, ALK, JBLU And Other Airline Stocks Are Flying Higher Today  Crude Prices Fall To Multi-Week Lows",https://finance.yahoo.com/m/7d512a00-a44f-39e0-8265-b74c95912f6b/aal%2C-ual%2C-alk%2C-jblu-and-other.html,Delta Air Lines shares rise after a sharp drop in crude oil prices to multi-week lows eases fuel cost concerns for U.S. carriers.,Industrials,11.75,76.16B,0.42,0.36,65.18B,4.48B,90.25%,109.17%,2.78%,2.45%,93.13%,1.61%,0.89%,-,10.40%,1.07%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,UAL,UAL,United Airlines Holdings Inc,Airlines,USA,43.51B,11.96,"4,593,015",134.05,2.69%,Apr 21/a,S&P 500,9.31,0.56,0.72,13.57,7.50,1.00,25.73%,4.67%,8.36%,1.76,1.95,-,11.21,1.76,-10.53%,51.57%,65.97%,-,16.73%,9.53%,30.93%,10.56%,84.04%,1.55%,4.73%,28.69%,8.40%,6.06%,-5.04%,-2.01%,15.73%,26.56%,44.22%,15.54%,19.88%,74.71%,154.62%,5.56,4.28%,1.24,17.10%,29.80%,30.59%,74.40,6.82M,1.07,130.54,132.20,138.44,132.00,1.36,136.64,3 hours,United to Hold Webcast of Second-Quarter 2026 Financial Results,https://finviz.com/news/364120/united-to-hold-webcast-of-second-quarter-2026-financial-results,"United Airlines shares rise after crude oil prices drop to pre‑Iran war lows, easing fuel cost concerns for the carrier.",Industrials,3.07,60.31B,0.70,0.64,60.47B,3.67B,89.84%,148.80%,3.90%,2.65%,75.99%,1.40%,1.27%,-,10.36%,1.54%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,RYAAY,RYAAY,Ryanair Holdings Plc ADR,Airlines,Ireland,33.47B,13.76,"377,588",64.32,0.93%,May 18/b,-,13.49,1.88,1.86,16.03,7.01,1.73,26.10%,12.05%,21.05%,0.03,0.15,-,4.68,1.45,-7.54%,8.44%,25.67%,-,7.17%,17.13%,56.71%,21.58%,-36.51%,49.49%,19.66%,20.95%,15.78%,13.95%,-,-,6.07%,6.68%,4.81%,-12.02%,-10.90%,14.41%,53.61%,1.85,2.41%,1.13,7.20%,10.45%,2.31%,64.20,1.45M,0.41,63.73,64.80,65.59,64.30,1.50,69.82,3 hours,EasyJet knocks back $6.5 billion Castlelake bid but deal hopes rise,https://finance.yahoo.com/video/easyjet-knocks-back-6-5-135556041.html,"Ryanair to become debt-free after repaying final €1.2B bond, declares €0.195 per-share final dividend and continues €750M buyback after record annual profit",Industrials,8.12,31.07B,0.90,0.90,18.00B,2.51B,41.32%,47.08%,2.35%,-13.36%,21.04%,-0.74%,1.68%,-,14.11%,-5.08%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,LUV,LUV,Southwest Airlines Co,Airlines,USA,25.36B,33.06,"4,109,305",51.89,1.86%,Apr 22/a,S&P 500,11.42,0.15,0.88,-,10.08,0.98,10.07%,2.61%,6.75%,0.76,0.93,31.95%,1.57,0.47,192.96%,66.82%,-1.92%,-,77.13%,5.63%,25.41%,12.77%,276.91%,72.71%,4.72%,19.62%,4.35%,2.83%,-0.00%,-6.46%,11.21%,22.73%,29.11%,22.85%,25.55%,65.57%,52.93%,1.92,3.72%,1.08,15.39%,23.80%,30.51%,75.99,7.06M,0.92,50.94,51.59,53.08,51.54,2.54,47.69,Jun-24,"AAL, UAL, ALK, JBLU And Other Airline Stocks Are Flying Higher Today  Crude Prices Fall To Multi-Week Lows",https://finance.yahoo.com/m/7d512a00-a44f-39e0-8265-b74c95912f6b/aal%2C-ual%2C-alk%2C-jblu-and-other.html,"Southwest Airlines shares rise over 3% as crude prices fall to pre-Iran-war lows, easing fuel-cost concerns for the carrier.",Industrials,7.62,28.43B,0.48,0.41,28.88B,818.00M,90.15%,-4.88%,3.66%,-5.84%,79.09%,0.58%,1.28%,58.74%,-4.90%,-0.32%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,LTM,LTM,LATAM Airlines Group SA ADR,Airlines,Chile,16.47B,10.08,"285,735",57.35,0.53%,May 05/a,-,8.72,0.93,1.10,9.41,5.02,1.49,116.38%,9.71%,17.72%,3.90,4.34,-,5.69,0.41,-2.19%,35.74%,-43.77%,-,9.42%,14.83%,29.28%,20.79%,68.00%,62.18%,16.19%,29.29%,17.34%,11.20%,-,0.00%,5.15%,9.74%,15.53%,4.56%,6.18%,47.01%,-94.40%,2.14,3.73%,3.61,9.01%,12.35%,11.98%,65.73,935.43K,0.49,57.05,57.14,57.97,57.08,1.08,69.42,Jun-03,Rolls-Royce Shares Climb 40% As Engine Comeback Gains Orders,https://finance.yahoo.com/markets/stocks/articles/rolls-royce-shares-climb-40-201252802.html,Record Q1 2026 earnings momentum drives LATAM Airlines (LTM) 8%+ surge on May 20.,Industrials,6.29,22.23B,0.66,0.59,14.97B,1.68B,24.44%,-98.84%,3.25%,-18.56%,47.09%,0.37%,0.16%,-,74.00%,4.88%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,AAL,AAL,American Airlines Group Inc,Airlines,USA,11.64B,57.46,"130,406,131",17.60,0.92%,Apr 23/b,-,7.70,0.07,0.21,10.58,10.09,0.68,-,0.32%,0.80%,-,-,-,0.31,-0.01,-87.25%,4880.01%,-4.69%,-,105.47%,3.71%,25.80%,10.84%,19.52%,-70.60%,3.33%,19.37%,3.21%,0.36%,0.00%,-0.92%,14.14%,18.56%,63.87%,8.24%,14.81%,59.13%,8.24%,0.70,4.27%,1.29,17.92%,30.42%,33.16%,76.78,78.45M,2.64,17.44,17.49,18.04,17.47,2.26,16.38,11 hours,"This High-Yield Bond Investor Favors High-Quality Issuers, Like United, American Airlines",https://www.barrons.com/articles/michael-chang-high-yield-investing-united-american-airlines-f4e868d5?mod=bar_FV,"American Airlines shares rise after crude prices fall to pre-Iran war lows, easing fuel cost concerns for the carrier.",Industrials,1.45,38.16B,0.49,0.38,55.99B,202.00M,70.74%,-20.79%,4.21%,0.74%,74.43%,0.63%,0.29%,-,13.68%,0.87%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,CPA,CPA,Copa Holdings SA,Airlines,Panama,6.48B,9.17,"201,936",157.46,0.38%,May 13/a,-,7.98,0.63,1.72,-,6.11,2.01,26.42%,11.19%,14.13%,0.74,0.84,51.76%,17.17,1.85,0.48%,20.62%,23.93%,-,12.75%,6.86%,35.20%,17.04%,20.16%,16.70%,9.30%,31.64%,22.73%,18.76%,0.00%,-0.85%,9.94%,10.69%,36.58%,27.27%,30.55%,49.42%,42.58%,5.98,3.77%,0.96,10.79%,20.26%,24.35%,70.61,426.79K,0.75,156.86,159.00,160.46,156.91,1.33,170.21,Jun-11,Copa Holdings Announces Monthly Traffic Statistics for May 2026,https://finviz.com/news/361349/copa-holdings-announces-monthly-traffic-statistics-for-may-2026,Copa Holdings reports May 2026 traffic up 17.0% year over year with system load factor increasing to 88.2%.,Industrials,4.86,7.56B,1.16,1.06,3.77B,707.35M,65.80%,104.36%,3.92%,-1.54%,50.92%,-0.97%,1.36%,-,24.64%,1.52%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,ALK,ALK,Alaska Air Group Inc,Airlines,USA,5.87B,98.54,"1,458,812",52.72,2.24%,Apr 20/a,-,8.43,0.16,0.41,-,8.85,0.75,1.86%,0.36%,0.75%,1.60,1.79,-,0.54,-0.96,-123.40%,1194.66%,22.51%,-,53.66%,13.86%,31.90%,5.20%,-25.26%,-79.71%,13.94%,13.76%,2.84%,0.51%,-5.61%,-0.35%,9.21%,20.39%,34.21%,-1.43%,4.80%,8.34%,7.04%,2.51,4.84%,1.25,13.44%,23.30%,13.43%,69.73,3.97M,0.58,51.56,52.00,54.32,52.00,1.53,58.50,5 hours,"Atmos Rewards members now unlock free inflight Wi-Fi on Alaska Airlines and Hawaiian Airlines, thanks to T-Mobile",https://finviz.com/news/363989/atmos-rewards-members-now-unlock-free-inflight-wi-fi-on-alaska-airlines-and-hawaiian-airlines-thanks-to-t-mobile,"Crude prices drop to pre-Iran war lows, easing fuel cost concerns for Alaska Air Group and other airlines",Industrials,3.27,10.75B,0.43,0.39,14.40B,73.00M,92.80%,-16.68%,4.70%,-19.98%,59.60%,1.38%,0.85%,-,-1.84%,0.17%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,SKYW,SKYW,Skywest Inc,Airlines,USA,3.93B,9.51,"170,534",99.18,2.56%,Apr 23/a,RUT,8.27,0.99,0.95,17.47,5.98,1.40,16.50%,5.94%,9.36%,0.68,0.91,-,10.43,2.76,5.32%,9.97%,92.94%,-,8.36%,10.54%,13.79%,6.82%,3.45%,18.57%,12.26%,22.83%,14.61%,10.42%,-3.92%,-0.10%,8.13%,14.29%,5.36%,-5.08%,-1.22%,0.09%,150.64%,3.14,2.98%,1.43,11.83%,13.38%,2.71%,72.85,395.50K,0.68,96.70,97.22,101.35,97.22,1.33,121.50,Apr-24,SkyWest Inc (SKYW) Q1 2026 Earnings Call Highlights: Strong Revenue Growth Amidst Challenges,https://finance.yahoo.com/markets/stocks/articles/skywest-inc-skyw-q1-2026-071415980.html,"Lowered 2026 EPS guidance on elevated fuel costs and margin pressure follows Q1 beat, sparking gap-down selloff.",Industrials,6.27,5.78B,0.62,0.51,4.12B,429.48M,93.85%,120.65%,2.83%,-19.98%,27.33%,2.02%,0.54%,-,15.54%,2.13%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,ALGT,ALGT,Allegiant Travel,Airlines,USA,2.96B,-,"385,352",110.18,2.66%,Apr 30/a,RUT,11.05,0.22,1.12,-,8.51,1.47,-3.20%,-0.79%,-1.25%,1.57,1.69,-,-2.00,-0.25,9.40%,139.87%,-,26.48%,49.19%,4.23%,21.36%,4.77%,32.55%,82.72%,3.31%,12.23%,8.08%,-1.34%,-10.11%,7.77%,14.90%,26.35%,29.79%,29.00%,29.21%,102.98%,-7.51%,5.62,5.34%,1.48,19.21%,29.58%,36.10%,73.64,564.92K,1.08,107.32,108.05,114.01,108.05,2.08,105.92,Jun-24,ALLEGIANT TRAVEL COMPANY ISSUES SENIOR SECURED NOTES,https://finviz.com/news/363872/allegiant-travel-company-issues-senior-secured-notes,Allegiant Travel closes $650 million private offering of 7.125% senior secured notes due 2031,Industrials,3.21,3.89B,0.91,0.87,2.64B,-35.31M,70.89%,-42.09%,4.94%,-6.63%,158.88%,1.97%,0.68%,-,9.89%,3.01%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,AERO,AERO,Grupo Aeromexico SAB de CV ADR,Airlines,Mexico,2.69B,7.86,"155,343",18.45,4.24%,Jun 03,-,8.89,1.59,0.49,4.49,3.46,1.02,-,4.94%,11.62%,-,-,-,2.35,-0.26,-44.81%,56.28%,-,-,5.58%,12.01%,32.31%,14.23%,-49.33%,-93.70%,1.99%,24.41%,15.97%,6.18%,0.14%,2.10%,4.77%,12.16%,34.97%,-12.68%,-15.98%,-,-,0.81,4.52%,-,8.34%,14.45%,5.01%,66.74,297.43K,0.83,17.70,17.99,18.50,17.45,1.22,26.88,Jun-23,Aeromexico Announces Webcast of Second Quarter 2026 Financial Results,https://finviz.com/news/363427/aeromexico-announces-webcast-of-second-quarter-2026-financial-results,"Grupo Aeromexico SAB de CV ADR reports fiscal Q1 2026 results with non-GAAP EPS $0.08 and revenue $1.3B, beats estimates",Industrials,2.64,5.66B,0.65,0.59,5.54B,342.27M,40.23%,-,3.91%,-19.96%,50.49%,2.56%,1.64%,-,1.19%,0.56%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
2026-06-25,accel,v1,Airlines,JBLU,JBLU,Jetblue Airways Corp,Airlines,USA,2.20B,-,"24,275,102",5.92,2.25%,Apr 28/b,RUT,-,-,0.24,-,29.80,1.01,-33.51%,-4.23%,-6.90%,4.71,5.16,-,-1.94,-0.73,-56.95%,71.50%,-14.12%,19.37%,65.96%,-0.35%,25.10%,4.67%,-46.28%,-138.22%,-0.52%,14.45%,-4.23%,-7.78%,-0.15%,-6.11%,15.40%,12.12%,24.63%,19.35%,30.11%,40.62%,-25.44%,0.34,5.15%,1.70,14.08%,16.02%,20.76%,64.64,28.09M,1.37,5.79,5.86,6.22,5.86,3.37,4.91,Jun-24,"AAL, UAL, ALK, JBLU And Other Airline Stocks Are Flying Higher Today  Crude Prices Fall To Multi-Week Lows",https://finance.yahoo.com/m/7d512a00-a44f-39e0-8265-b74c95912f6b/aal%2C-ual%2C-alk%2C-jblu-and-other.html,JetBlue Mint expansion from FLL and NY cost cuts drive 8.51% stock surge,Industrials,0.97,9.27B,0.70,0.64,9.16B,-713.00M,71.82%,-65.54%,5.97%,-8.92%,52.97%,1.02%,1.21%,-,-19.49%,0.02%,accel,2,60.0,1.0,10.0,49.0,0.5951273140046875,0.8613053613053613,0.9583333333333334,0.3531468531468531,0.888111888111888,0.690959723161058,0.1841491841491841,1.0,1.0,1.0,,0.0,0.0329999999999994
