date,collected_at,list_category,selector_version,group,ticker,Ticker,Company,Industry,Country,Market Cap,P/E,Volume,Price,Change,Earnings,Index,Forward P/E,PEG,P/S,P/FCF,EV/EBITDA,EV/Sales,ROE,ROA,ROIC,LTDebt/Eq,Debt/Eq,Dividend Gr. 5Y,EPS,EPS next Q,EPS This Y,EPS Next Y,EPS Past 3Y,EPS Past 5Y,EPS Next 5Y,Sales Past 3Y,Sales Past 5Y,Sales Q/Q,EPS Q/Q,EPS YoY TTM,Sales YoY TTM,Gross M,Oper M,Profit M,Insider Trans,Inst Trans,Perf Week,Perf Month,Perf Quart,Perf Half,Perf YTD,Perf Year,Perf 3Y,ATR,Volatility M,Beta,SMA20,SMA50,SMA200,RSI,Avg Volume,Rel Volume,Prev Close,Open,High,Low,Recom,Target Price,News Time,News Title,News URL,Daily Digest,Sector,P/C,Enterprise Value,Curr R,Quick R,Sales,Income,Inst Own,Perf 5Y,Volatility W,52W High,52W Low,Change from Open,Gap,Dividend Gr. 3Y,EPS Surprise,Revenue Surprise,grp_rank_basis,grp_category_rank,grp_sum_mid_rank,grp_rank_month,grp_rank_quarter,grp_rank_half,grp_momentum_confirmed,grp_momentum_score,grp_momentum_score_pctile,grp_momentum_accel,grp_momentum_weighted_mid,grp_rank_agreement,grp_regime_short_long,grp_rs_score,grp_rs_agreement,grp_rs_confirmed,grp_rs_accel,grp_rs_new_high,grp_rs_slope,atr_ext_50,risk_20ma_pct,risk_50ma_pct,range_atr,stage2,tight_range_7,range_atr_spark,atr_spark,relvol_spark
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,BBIO,BBIO,BridgeBio Pharma Inc,Biotechnology,USA,14.87B,-,"2,288,791",76.08,1.77%,Aug 10/a,-,855.41,-,20.86,-,-,24.63,-,-60.23%,-225.61%,-,-,-,-3.57,-0.61,26.59%,103.20%,-5.07%,0.09%,-,86.30%,127.44%,120.39%,18.57%,12.83%,202.39%,94.12%,-67.01%,-97.03%,-3.45%,-3.54%,-0.64%,-10.15%,12.41%,2.37%,-0.54%,42.21%,167.79%,2.49,3.09%,0.96,-3.88%,-5.81%,2.89%,38.97,3.02M,0.76,74.76,73.63,76.81,73.46,1.32,112.11,13 hours,Oral Infigratinib Shows Meaningful Benefits Beyond Growth Within 52 Weeks in Children with Achondroplasia in the Phase 3 PROPEL 3 Trial,https://finviz.com/news/389961/oral-infigratinib-shows-meaningful-benefits-beyond-growth-within-52-weeks-in-children-with-achondroplasia-in-the-phase-3-propel-3-trial,"BridgeBio, U.S. government sign voluntary deal to expand Medicaid access to ATTR-CM drug Attruby via GENEROUS Model, expected to avoid future pricing mandates",Healthcare,20.64,17.56B,1.23,1.17,713.07M,-691.87M,91.27%,49.56%,2.49%,-18.56%,55.97%,3.33%,-1.51%,-,-35.51%,10.31%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,-1.884701136001698,-0.040366208905534724,-0.06168383055526063,1.345381526104421,0,0,0.54|0.54|1.57|0.83|0.48|0.90|0.59|0.53|1.27|1.35,2.67|2.57|2.69|2.66|2.56|2.54|2.46|2.38|2.43|2.49,0.52|0.32|0.60|0.64|0.45|0.52|0.36|0.51|0.70|0.76
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,EXEL,EXEL,Exelixis Inc,Biotechnology,USA,14.45B,18.32,"1,746,306",58.33,1.14%,Aug 05/a,-,14.07,0.87,5.93,12.33,13.51,5.66,44.39%,33.28%,42.82%,0.09,0.09,-,3.18,0.89,14.05%,18.04%,70.35%,51.19%,16.11%,12.93%,18.63%,10.63%,25.63%,53.08%,9.23%,96.48%,40.72%,35.33%,-2.82%,-1.23%,2.53%,10.14%,10.08%,41.27%,33.08%,52.38%,163.82%,1.60,2.75%,0.47,5.95%,5.70%,22.01%,60.36,2.55M,0.68,57.67,57.60,58.36,56.95,2.43,53.69,Sep-04,IBD Stock Of The Day Exelixis Hits Earnings Snag - And Then Breaks Out,https://www.investors.com/research/ibd-stock-of-the-day/exelixis-stock-break-out-second-quarter-2026?mod=IBD_FV,"Exelixis wins Federal Circuit ruling upholding three CABOMETYX patents, preserving U.S. exclusivity until at least January 15, 2030",Healthcare,17.22,13.78B,3.46,3.38,2.44B,860.62M,105.77%,198.52%,3.11%,-2.33%,72.80%,1.27%,-0.12%,-,6.63%,-1.21%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,1.9659472563859959,0.05615856536101942,0.05392620624408698,0.8812499999999979,1,0,0.52|0.79|0.73|1.02|1.38|1.45|0.92|0.50|1.15|0.88,1.61|1.58|1.55|1.56|1.61|1.67|1.66|1.60|1.62|1.60,0.69|0.57|0.57|0.87|0.94|1.11|0.84|0.62|1.00|0.68
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,SMMT,SMMT,Summit Therapeutics Inc,Biotechnology,USA,13.99B,-,"4,749,460",17.54,1.50%,Jul 23/a,-,-,-,-,-,-,-,-192.50%,-159.09%,-132.35%,0.03,0.03,-,-1.12,-0.29,17.45%,2.39%,-52.45%,-13.76%,22.84%,-,-,-,63.61%,-11.10%,-,-,-,-,1.23%,11.90%,23.87%,17.96%,22.74%,7.41%,0.29%,-6.83%,1038.96%,0.98,6.11%,-1.52,22.20%,22.26%,6.83%,69.27,5.36M,0.89,17.28,18.20,18.32,17.24,1.67,29.06,7 hours,Summit Therapeutics shares gain after Jefferies upgrades stock to Buy,https://finviz.com/news/390349/summit-therapeutics-shares-gain-after-jefferies-upgrades-stock-to-buy,"Jefferies upgrades Summit Therapeutics to Buy, raises price target to $25 from $15",Healthcare,20.25,13.32B,6.96,6.96,0.00M,-856.09M,17.12%,166.16%,6.80%,-39.99%,45.32%,-3.65%,5.35%,-,-2.04%,-,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,3.258699259190015,0.18166939443535188,0.18207099623752648,1.1020408163265325,0,0,1.28|0.69|0.59|0.54|1.28|0.76|1.83|0.84|0.74|1.10,0.90|0.86|0.83|0.80|0.82|0.87|1.00|0.99|0.97|0.98,1.33|0.50|0.51|0.43|1.01|0.72|2.89|1.31|1.38|0.89
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,MDGL,MDGL,Madrigal Pharmaceuticals Inc,Biotechnology,USA,12.63B,-,"281,253",546.66,2.34%,Jul 30/b,-,83.45,-,9.84,-,-,9.45,-53.31%,-28.77%,-37.35%,0.66,0.66,-,-12.88,-0.86,51.27%,204.62%,9.32%,0.37%,-,-,-,71.17%,-4.41%,-0.28%,149.04%,91.36%,-25.13%,-25.32%,-0.67%,-1.76%,1.48%,6.08%,14.63%,26.31%,-6.13%,21.82%,178.09%,19.14,3.50%,-1.06,3.08%,3.06%,6.12%,56.64,348.45K,0.81,534.16,529.50,549.97,526.88,1.16,678.18,Sep-02,Madrigal Pharmaceuticals to Participate in the  2026 Cantor Global Healthcare Conference,https://finviz.com/news/387983/madrigal-pharmaceuticals-to-participate-in-the-2026-cantor-global-healthcare-conference,"Wolfe Research upgrades Madrigal Pharmaceuticals to Outperform from Peer Perform, sets $605 price target citing perceptions of delayed stage 4 liver fibrosis data",Healthcare,15.06,12.14B,3.20,2.94,1.28B,-325.10M,103.58%,582.39%,2.53%,-11.11%,38.89%,3.24%,-0.87%,-,25.65%,3.46%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,0.8480210876337634,0.02987970508343026,0.029691441878517237,1.206374085684432,1,0,1.91|0.62|0.65|0.89|0.77|0.71|0.59|0.64|0.71|1.21,22.43|21.80|21.34|21.16|20.78|20.32|19.70|19.18|18.84|19.14,0.97|0.62|0.75|0.38|0.47|0.57|0.41|0.51|0.57|0.81
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,CORT,CORT,Corcept Therapeutics Inc,Biotechnology,USA,12.51B,276.33,"571,954",115.70,1.51%,Jul 29/a,-,26.97,0.26,15.05,116.98,1384.15,14.69,8.08%,6.41%,7.60%,0.01,0.01,-,0.42,0.81,151.31%,108.21%,-2.15%,-0.84%,105.49%,23.74%,16.56%,31.74%,23.91%,-59.24%,16.02%,98.30%,0.77%,6.52%,-5.76%,2.42%,2.05%,1.29%,49.31%,244.96%,232.47%,61.30%,251.24%,4.71,3.78%,0.40,-0.41%,10.02%,72.16%,56.43,1.08M,0.53,113.98,114.20,117.50,113.77,1.86,141.00,Sep-04,"BE, P, ILMN Join S&P 500; LNG Misses Out  Bloom Energy Stock Gains While Cheniere Energy Slips",https://finance.yahoo.com/m/e743306d-84fd-3ea1-8d9a-16338a4f5fc4/be%2C-p%2C-ilmn-join-s%26p-500%3B-lng.html,Corcept Therapeutics to join S&P MidCap 400 index in quarterly rebalance on September 21,Healthcare,40.58,12.21B,2.83,2.74,830.81M,54.20M,75.80%,446.27%,4.92%,-8.45%,303.70%,1.31%,0.19%,-,1381.48%,15.83%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,2.2372191738155327,-0.0041168792047394,0.0910743501181604,0.7919320594479838,1,0,0.88|1.03|1.25|0.74|1.05|1.52|1.10|0.62|1.47|0.79,4.45|4.46|4.55|4.46|4.48|4.66|4.70|4.62|4.79|4.71,0.89|0.58|0.85|0.59|1.03|0.89|0.57|0.56|0.98|0.53
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,BMRN,BMRN,Biomarin Pharmaceutical Inc,Biotechnology,USA,12.47B,173.66,"1,882,606",64.41,-0.34%,Aug 06/a,-,9.67,0.15,3.61,16.89,19.95,4.57,1.18%,0.76%,0.74%,0.56,0.67,-,0.37,1.34,179.62%,32.34%,34.05%,-16.79%,63.42%,16.55%,11.97%,20.41%,-81.28%,-89.03%,13.69%,73.93%,18.50%,2.11%,-1.47%,1.11%,-0.66%,-6.49%,11.22%,5.78%,8.38%,15.66%,-28.58%,1.80,2.84%,0.21,-3.09%,2.52%,11.12%,48.05,1.97M,0.96,64.63,63.83,65.32,63.64,1.60,91.48,8 hours,BioMarin Announces Positive Results of Phase 3 VOXZOGO (vosoritide) Study in Hypochondroplasia Published in NEJM Evidence,https://finviz.com/news/390284/biomarin-announces-positive-results-of-phase-3-voxzogo-vosoritide-study-in-hypochondroplasia-published-in-nejm-evidence,"BioMarin's VOXZOGO meets primary and key secondary endpoints in Phase 3 hypochondroplasia trial, supports FDA sNDA for expanded use",Healthcare,14.27,15.81B,2.39,1.32,3.46B,72.97M,102.50%,-19.60%,2.61%,-9.26%,30.76%,0.91%,-1.24%,-,26.66%,6.19%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,0.8795747171283629,-0.03188525435971519,0.024580569644947262,0.9333333333333292,1,0,0.63|0.59|0.56|1.08|0.84|1.20|0.76|0.64|1.24|0.93,1.92|1.86|1.81|1.82|1.80|1.84|1.81|1.76|1.81|1.80,0.90|0.60|0.53|1.12|0.89|1.27|0.74|1.16|0.74|0.96
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,HALO,HALO,Halozyme Therapeutics Inc,Biotechnology,USA,12.19B,32.09,"1,685,045",107.39,-0.85%,Aug 06/a,-,10.43,0.25,7.33,15.12,13.31,8.48,173.67%,17.86%,19.87%,13.50,14.96,-,3.35,2.25,102.77%,22.39%,21.17%,22.89%,41.35%,28.38%,39.16%,47.67%,42.59%,-21.44%,41.15%,76.40%,56.77%,24.86%,-17.60%,0.58%,-0.31%,4.65%,50.24%,58.37%,59.57%,41.17%,178.86%,2.90,2.68%,0.88,0.90%,16.81%,43.98%,63.32,1.97M,0.86,108.31,107.67,108.79,106.62,1.73,99.56,Sep-02,Halozyme Investor Conferences Put ENHANZE and Expanded Drug Delivery Portfolio in Focus,https://finviz.com/news/388171/halozyme-investor-conferences-put-enhanze-and-expanded-drug-delivery-portfolio-in-focus,"Halozyme upgraded to Outperform at Leerink with price target raised to $110 after Q2 beat, guidance hike",Healthcare,52.76,14.10B,2.71,2.31,1.66B,413.60M,109.83%,160.09%,2.69%,-3.38%,75.40%,-0.26%,-0.59%,-,27.58%,19.57%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,5.329095879249827,0.008919722497522257,0.14390891190822702,0.7482758620689661,1,0,0.88|0.51|0.74|1.19|0.58|1.45|0.83|0.75|1.32|0.75,3.03|2.92|2.87|2.92|2.85|2.96|2.92|2.86|2.95|2.90,0.85|0.68|0.84|0.64|0.53|0.82|0.96|0.51|0.83|0.86
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,ARWR,ARWR,Arrowhead Pharmaceuticals Inc,Biotechnology,USA,11.67B,-,"3,203,197",82.63,-2.91%,Aug 04/a,-,-,-,17.43,-,-,17.10,-64.78%,-18.32%,-17.81%,2.86,2.96,-,-2.24,-1.56,-35409.11%,-31.36%,80.60%,57.10%,-,50.52%,56.63%,171.02%,-7.51%,-80.39%,16.85%,96.15%,-33.82%,-47.79%,-0.59%,-2.98%,-0.13%,-6.45%,12.68%,39.58%,24.46%,197.98%,176.35%,3.40,3.32%,1.27,-4.44%,-1.84%,15.44%,43.06,2.00M,1.60,85.11,84.65,87.20,82.16,1.00,110.91,Sep-04,This Biotech Wins a Big FDA Approval. Why Wall Street Is Shrugging.,https://www.barrons.com/articles/ionis-stock-fda-zanvastro-9865d3d7?mod=bar_FV,"Arrowhead's plozasiran meets all endpoints in Phase 3 SHASTA-3/4 severe hypertriglyceridemia trials with large triglyceride, pancreatitis risk reductions",Healthcare,7.29,11.45B,5.90,5.90,669.50M,-319.95M,83.08%,26.56%,3.72%,-13.47%,204.35%,-2.39%,-0.54%,-,-6.52%,70.36%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,-0.45555635457116705,-0.04646295521138543,-0.01874490627546857,1.4823529411764724,0,0,0.91|0.48|1.24|0.90|0.76|1.03|1.01|0.85|1.05|1.48,3.33|3.20|3.28|3.35|3.29|3.29|3.30|3.26|3.27|3.40,0.42|0.43|0.64|0.79|0.66|0.76|0.69|0.38|0.79|1.60
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,TECH,TECH,Bio-Techne Corp,Biotechnology,USA,11.33B,62.37,"1,975,286",72.25,-0.08%,Aug 12/b,S&P 500,30.88,2.67,9.32,43.04,30.71,9.34,9.03%,6.95%,7.63%,0.13,0.14,0.00%,1.16,0.44,6.50%,13.85%,-13.05%,5.97%,11.56%,2.25%,5.47%,1.33%,404.46%,152.71%,-0.38%,66.03%,22.42%,14.97%,-0.78%,-2.52%,0.10%,0.18%,32.79%,36.79%,22.85%,33.30%,0.60%,0.28,0.29%,1.30,-0.11%,0.49%,18.16%,59.75,4.68M,0.42,72.31,72.30,72.36,72.23,2.88,71.09,1 hour,"Are FULC, WEAV, TECH Obtaining Fair Deals for their Shareholders?",https://finviz.com/news/390411/are-fulc-weav-tech-obtaining-fair-deals-for-their-shareholders,Proxy filing for Merck KGaA acquisition spurs Bio-Techne premarket rise,Healthcare,42.80,11.35B,4.55,3.35,1.22B,181.86M,113.82%,-43.13%,0.26%,-0.51%,67.26%,-0.07%,-0.01%,0.00%,0.12%,2.09%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,1.2582097721166108,-0.0011012113324656535,0.00487610707533081,0.464285714285698,1,0,0.21|0.42|0.46|0.33|0.76|0.56|0.81|0.27|0.59|0.46,0.38|0.36|0.35|0.33|0.33|0.32|0.32|0.30|0.29|0.28,0.29|0.35|0.34|0.47|0.62|0.35|0.54|0.39|0.44|0.42
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,AXSM,AXSM,Axsome Therapeutics Inc,Biotechnology,USA,11.03B,-,"414,727",210.63,1.35%,Aug 10/b,-,45.22,-,14.21,-,-,14.08,-245.10%,-27.35%,-82.65%,1.78,2.70,-,-3.76,-0.49,27.32%,274.15%,7.17%,-5.89%,-,133.68%,-,45.54%,-2.09%,25.87%,56.87%,91.96%,-23.55%,-24.68%,-2.61%,-0.44%,3.85%,-4.64%,-14.25%,26.63%,15.33%,67.59%,161.17%,6.98,3.25%,0.84,0.88%,-5.32%,7.82%,48.23,839.71K,0.49,207.82,207.97,211.22,205.76,1.26,283.25,Sep-02,Axsome Therapeutics to Participate in Upcoming Investor Conferences,https://finviz.com/news/387888/axsome-therapeutics-to-participate-in-upcoming-investor-conferences,Axsome Therapeutics announces first patient dosed in its SUMMIT Phase 3 trial evaluating AXS-05 as a smoking cessation treatment.,Healthcare,34.49,10.94B,1.43,1.34,776.57M,-191.64M,73.38%,685.64%,3.07%,-19.05%,86.56%,1.28%,0.07%,-,-10.97%,-2.15%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,-1.695579620933974,0.008723235527359138,-0.05618926911702578,0.7822349570200584,0,0,0.88|0.59|0.87|0.50|0.84|1.20|0.55|0.43|1.25|0.78,7.95|7.71|7.68|7.39|7.39|7.51|7.26|6.96|7.09|6.98,0.44|0.68|0.52|0.59|0.77|0.71|0.66|0.52|0.46|0.49
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,ABVX,ABVX,Abivax ADR,Biotechnology,France,10.42B,-,"978,282",119.46,0.43%,Sep 21/a,-,-,-,-,-,-,-,-158.32%,-95.27%,-72.44%,0.08,0.08,-,-5.25,-0.96,31.67%,7.24%,-17.73%,-12.77%,65.89%,-,-,-,17.42%,-73.77%,-,-,-,-,0.00%,6.04%,5.09%,-6.31%,16.30%,3.63%,-11.42%,33.85%,-,4.52,3.30%,1.11,2.05%,-5.23%,-0.01%,51.50,1.45M,0.68,118.95,118.19,120.63,116.62,1.24,164.35,Jul-30,Abivax Announces Positive Pre-NDA Interaction with the FDA for Obefazimod,https://finviz.com/news/375260/abivax-announces-positive-pre-nda-interaction-with-the-fda-for-obefazimod,"Abivax announces positive FDA pre-NDA meeting for obefazimod in ulcerative colitis, plans NDA filing by end of 2026",Healthcare,18.40,9.90B,8.25,8.25,0.00M,-386.19M,53.71%,-,4.19%,-19.73%,71.12%,1.07%,-0.64%,-,26.35%,277.34%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,-1.4585283793740031,0.02008819206271428,-0.05518624037142553,0.8871681415929185,0,0,0.42|0.67|0.77|0.68|1.11|1.05|0.89|0.59|1.61|0.89,4.70|4.58|4.50|4.39|4.42|4.44|4.48|4.34|4.56|4.52,0.25|0.54|0.46|0.53|0.50|0.46|0.68|0.32|1.09|0.68
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,KRYS,KRYS,Krystal Biotech Inc,Biotechnology,USA,10.30B,43.62,"222,451",348.09,-0.90%,Aug 03/b,RUT,36.77,1.23,23.39,39.97,46.31,21.49,20.12%,18.30%,17.67%,0.01,0.01,-,7.98,1.87,11.71%,23.89%,-,-,29.93%,-,-,24.14%,38.64%,62.39%,22.63%,93.31%,44.89%,54.82%,-3.31%,3.75%,-4.33%,4.98%,12.38%,33.33%,41.19%,146.51%,180.63%,12.59,3.10%,0.49,-0.22%,-0.19%,19.30%,49.17,410.53K,0.54,351.26,348.85,353.11,340.17,1.25,385.00,Sep-03,Krystal Biotech to Present at 2026 Cantor Global Healthcare Conference,https://finviz.com/news/388556/krystal-biotech-to-present-at-2026-cantor-global-healthcare-conference,Krystal Biotech Q2 2026 EPS $1.79 beats estimates as VYJUVEK revenue hits $119.2M but overall revenue misses forecasts,Healthcare,12.18,9.47B,8.32,7.96,440.48M,241.47M,99.17%,492.90%,3.13%,-9.00%,154.58%,-0.22%,-0.69%,-,5.23%,-1.41%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,-0.052631453295811696,-0.0022048506714772913,-0.0019036168720568511,1.0277998411437648,0,0,1.03|0.59|0.68|1.44|0.49|1.00|0.65|1.47|0.89|1.03,12.97|12.57|12.31|12.74|12.27|12.27|11.95|12.40|12.57|12.59,0.69|0.44|0.35|0.54|0.48|0.75|0.56|0.79|0.63|0.54
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,CYTK,CYTK,Cytokinetics Inc,Biotechnology,USA,10.30B,-,"1,400,556",74.11,-1.65%,Aug 06/a,RUT,-,-,152.25,-,-,153.76,-,-56.76%,-85.25%,-,-,-,-7.22,-1.45,7.44%,26.06%,-14.71%,-27.07%,31.42%,-2.36%,9.54%,-57.13%,-33.78%,-41.03%,-21.07%,69.42%,-1046.12%,-1321.12%,-6.24%,10.75%,3.80%,-4.36%,8.27%,15.44%,16.64%,43.90%,105.52%,2.75,3.24%,0.39,-1.26%,-5.94%,6.09%,45.83,2.06M,0.68,75.35,74.31,74.89,73.52,1.22,109.90,Sep-02,Cytokinetics to Participate in September Investor Conferences,https://finviz.com/news/388249/cytokinetics-to-participate-in-september-investor-conferences,Cytokinetics announces additional ESC late-breaking data showing aficamten improved cardiac structure and diastolic function in non-obstructive HCM,Healthcare,8.82,10.40B,6.66,6.66,67.67M,-894.00M,113.25%,146.62%,4.18%,-16.08%,56.95%,-0.27%,-1.38%,-,7.87%,62.75%,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,-1.7018668934722532,-0.012760785902369799,-0.06315118009780996,0.49818181818181984,0,1,1.25|0.52|1.01|0.91|0.96|1.18|1.01|0.65|1.57|0.50,2.55|2.46|2.73|2.74|2.73|2.77|2.77|2.70|2.82|2.75,0.61|0.55|2.18|1.51|0.92|0.78|0.77|0.55|0.93|0.68
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,APGE,APGE,Apogee Therapeutics Inc,Biotechnology,USA,10.22B,-,0,135.07,0.00%,Aug 10/b,-,-,-,-,-,-,-,-32.46%,-29.53%,-22.67%,0.09,0.09,-,-4.33,-1.19,-16.23%,-53.58%,-75.11%,-,-26.19%,-,-,-,-0.60%,-6.36%,-,-,-,-,-1.64%,-13.27%,-0.01%,0.17%,62.72%,80.24%,78.95%,256.76%,446.62%,0.33,0.11%,0.35,0.22%,0.70%,46.86%,78.69,2.77M,0.00,135.07,135.07,135.07,135.07,3.00,147.56,Sep-03,AbbVie Completes Acquisition of Apogee Therapeutics,https://finviz.com/news/388685/abbvie-completes-acquisition-of-apogee-therapeutics,"AbbVie completed its $10.9 billion acquisition of Apogee Therapeutics, paying $135.11 per share in cash and leading to Apogee’s delisting from Nasdaq effective today.",Healthcare,10.52,9.36B,26.44,26.44,0.00M,-294.37M,76.76%,-,0.05%,-0.01%,281.66%,0.00%,0.00%,-,-6.35%,-,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,2.845204778670439,0.0021951706246257077,0.006951340615689976,0.0,1,1,0.41|0.17|0.13|0.24|0.23|0.09|0.00|0.00|0.00|0.00,0.44|0.42|0.39|0.37|0.35|0.33|0.33|0.33|0.33|0.33,0.59|0.41|0.27|0.67|0.40|1.90|0.00|0.00|0.00|0.00
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Biotechnology,PRAX,PRAX,Praxis Precision Medicines Inc,Biotechnology,USA,9.64B,-,"379,845",345.30,-2.04%,Aug 06/b,RUT,-,-,-,-,-,-,-38.86%,-36.80%,-25.29%,0.00,0.00,-,-12.94,-3.53,-0.86%,27.13%,42.16%,13.34%,-,-,-,-,13.23%,-5.32%,-100.00%,-,-,-,-0.69%,7.72%,-2.30%,-5.90%,37.94%,11.42%,17.15%,762.60%,1556.11%,17.64,4.73%,2.79,-5.22%,1.71%,11.57%,46.67,449.61K,0.84,352.48,352.80,360.61,344.03,1.37,638.68,Sep-03,"Praxis Precision Medicines, Inc. Announces Inducement Grants Under Nasdaq Listing Rule 5635(c)(4)",https://finviz.com/news/388822/praxis-precision-medicines-inc-announces-inducement-grants-under-nasdaq-listing-rule-5635c4,No specific catalyst identified for PRAX's modest 1.52% premarket gain,Healthcare,12.71,8.88B,15.73,15.73,0.00M,-339.13M,116.62%,14.07%,3.63%,-12.07%,827.10%,-2.13%,0.09%,-,21.76%,-,sustained_strength,7,52.0,24.0,7.0,21.0,0.6940261112292317,0.7797202797202797,0.8888888888888888,-0.1158196263830068,0.8094405594405595,0.8900962682132748,-0.2645687645687646,0.8333333333333334,1.0,0.8333333333333334,-0.1666666666666666,0.0,-0.166,0.3291019485170898,-0.055074910318632625,0.016812506144921704,0.9399092970521565,1,0,1.00|0.53|1.14|0.91|0.40|0.98|0.65|0.43|0.95|0.94,20.60|19.89|20.12|19.99|19.11|19.08|18.57|17.79|17.72|17.64,0.96|0.48|0.57|0.76|0.61|0.58|0.42|0.37|0.55|0.84
