date,session,collected_at,ticker,group,list_category,trigger,stop,atr,price,open,high,low,change,status,atr_from_lod,reclaim_ref,reclaim_ref_value,RSI,Volatility W,Volatility M,Rel Volume,52W High
2026-08-31,morning,2026-08-31T14:07:29Z,BRKR,,watchlist,59.21,56.85,2.83,56.52,57.18,57.88,56.03,-0.98,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,BSP,Software - Application,emerging,46.69,43.0,3.82,43.88,43.62,44.31,42.2,0.65,reclaim,0.43979057591623033,prior_low,43.0,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CART,Internet Retail,all_green,51.0,50.33,1.71,50.63,50.92,50.92,50.1,0.18,reclaim,0.3099415204678369,prior_low,50.33,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CBRE,,watchlist,151.85,147.27,4.31,149.39,149.96,150.57,147.55,-0.95,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CG,Asset Management,leaders,50.0,48.98,1.57,48.67,48.81,48.87,48.36,-0.85,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CHYM,,watchlist,34.16,33.14,1.37,32.65,33.11,33.43,32.32,-1.64,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CNI,Railroads,leaders,126.95,125.0,2.08,124.93,125.77,125.99,124.78,-0.86,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CNK,,watchlist,37.18,35.96,1.21,36.0,36.17,36.39,35.77,0.03,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,COF,Credit Services,all_green,219.15,215.6,4.94,214.05,214.26,214.69,214.02,-0.75,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,COMP,,watchlist,11.39,10.95,0.59,10.84,10.93,10.97,10.76,-1.19,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CP,Railroads,leaders,94.4,93.24,1.79,93.45,94.0,94.18,93.36,-0.71,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CPAY,Software - Infrastructure,emerging,409.26,401.52,10.08,406.9,406.06,408.61,404.55,-0.24,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CRBG,Asset Management,leaders,32.95,32.52,0.83,32.61,32.49,32.66,32.45,0.0,reclaim,0.1927710843373453,prior_low,32.52,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CRWD,Software - Infrastructure,emerging,228.69,210.53,12.08,227.61,221.75,233.88,221.08,4.22,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,CSX,Railroads,leaders,51.95,50.98,0.94,50.97,51.05,51.2,50.87,-0.6,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,DHR,Diagnostics & Research,leaders,217.04,212.85,6.24,214.52,213.99,215.38,212.28,-0.72,reclaim,0.3589743589743604,prior_low,212.85,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,EG,Insurance - Reinsurance,accel,381.99,376.42,7.61,375.32,375.91,376.64,373.99,-0.61,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,ELV,,watchlist,403.15,394.4,10.03,393.21,393.94,395.23,390.8,-0.31,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,EPD,Oil & Gas Midstream,leaders,39.2,38.85,0.61,39.06,39.1,39.23,39.0,0.1,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,EQH,Asset Management,leaders,50.84,50.05,1.28,50.16,50.13,50.25,49.82,-0.08,reclaim,0.2656249999999971,prior_low,50.05,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,ETSY,Internet Retail,all_green,84.98,83.09,3.27,82.68,83.05,83.97,81.8,-1.09,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,FCFS,Credit Services,all_green,225.54,218.81,9.33,218.24,221.67,220.34,219.0,-0.44,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,FTI,Oil & Gas Equipment & Services,emerging,76.8,75.25,2.4,77.51,76.57,78.56,76.82,2.21,triggered,0.287500000000005,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,FTNT,Software - Infrastructure,emerging,173.0,162.68,7.01,167.68,165.73,170.26,165.73,1.02,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,GDDY,Software - Infrastructure,emerging,99.13,95.94,4.44,96.58,97.26,97.84,96.1,-1.14,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,GH,Diagnostics & Research,leaders,169.6,160.23,7.68,157.18,160.11,162.14,155.62,-2.68,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,GLBE,Internet Retail,all_green,40.18,39.01,1.39,38.65,39.66,39.72,38.43,-3.25,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,HASI,Asset Management,leaders,40.56,40.0,1.01,39.38,39.54,39.68,39.41,-1.55,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,HNGE,Health Information Services,leaders,92.61,87.06,4.61,89.47,86.5,89.55,85.75,2.43,reclaim,0.8069414316702817,prior_low,87.06,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,HSBC,Banks - Diversified,all_green,104.17,103.23,1.59,103.42,102.97,103.26,103.06,-0.11,reclaim,0.22641509433962229,prior_low,103.23,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,HUM,,watchlist,397.33,385.22,13.33,384.26,385.36,386.76,383.0,-0.33,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,IBRX,Biotechnology,leaders,8.32,7.95,0.43,7.91,7.88,8.02,7.84,-1.8,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,ICLR,Diagnostics & Research,leaders,170.42,165.7,6.91,169.08,169.76,170.41,167.41,-0.55,reclaim,0.24167872648335975,sma50,166.66993432016469,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,ILMN,Diagnostics & Research,leaders,225.1,214.61,9.23,210.52,213.9,214.65,208.98,-2.35,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,IMVT,Biotechnology,leaders,43.38,41.08,1.52,40.96,40.64,41.15,40.56,-0.59,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,INCY,Biotechnology,leaders,127.74,123.08,3.49,123.23,122.76,123.43,122.62,-0.92,reclaim,0.17478510028653277,prior_low,123.08,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,JPM,Banks - Diversified,all_green,358.73,354.22,5.81,357.3,355.9,357.43,354.79,-0.09,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,KEX,Marine Shipping,all_green,140.86,138.45,3.54,139.65,139.86,139.86,138.15,0.43,reclaim,0.423728813559322,prior_low,138.45,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,KKR,Asset Management,leaders,111.64,108.62,3.63,110.62,109.0,111.0,108.4,1.79,reclaim,0.611570247933884,prior_low,108.62,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,KNTK,Oil & Gas Midstream,leaders,54.62,53.72,1.56,54.21,54.88,55.0,54.13,0.74,gapped_through,0.051282051282050184,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,KRYS,Biotechnology,leaders,356.92,348.57,12.31,350.76,349.81,351.79,346.58,-0.2,reclaim,0.33956133225020363,prior_low,348.57,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,KYMR,Biotechnology,leaders,121.97,117.48,5.07,117.79,118.6,119.48,116.81,-0.3,reclaim,0.19329388560157867,prior_low,117.48,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,LYV,,watchlist,181.71,177.75,4.39,180.19,181.16,182.01,180.18,-0.8,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MANU,,watchlist,22.61,22.02,0.68,21.95,22.0,22.31,21.9,-0.68,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MATX,Marine Shipping,all_green,225.8,222.54,6.12,224.21,224.81,226.68,224.79,-0.04,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MDGL,Biotechnology,leaders,542.16,528.28,21.34,533.95,530.6,536.02,528.38,0.04,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MEDP,Diagnostics & Research,leaders,609.22,599.36,18.99,592.24,594.32,594.32,583.16,-1.4,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MELI,Internet Retail,all_green,1972.59,1939.95,65.36,1930.0,1950.51,1964.0,1922.38,-1.84,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MHK,"Furnishings, Fixtures & Appliances",leaders,132.75,128.77,4.08,128.71,128.97,129.79,127.57,-0.91,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MPLX,Oil & Gas Midstream,leaders,59.75,59.23,1.0,59.46,59.35,59.46,59.28,0.35,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MTD,Diagnostics & Research,leaders,1406.93,1391.62,34.72,1384.99,1391.1,1394.94,1376.23,-0.97,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,MUFG,Banks - Diversified,all_green,23.0,22.82,0.46,22.94,22.98,23.05,22.94,0.17,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,NET,Software - Infrastructure,emerging,307.5,298.02,16.35,299.39,299.1,305.07,298.14,-0.15,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,NOV,Oil & Gas Equipment & Services,emerging,21.05,20.48,0.71,21.41,21.42,21.67,21.36,2.0,gapped_through,0.07042253521126861,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,NSC,Railroads,leaders,349.55,346.24,6.16,346.45,350.0,350.0,346.11,-0.64,gapped_through,0.05519480519480113,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,NTRS,Asset Management,leaders,187.94,185.67,3.61,186.58,186.24,186.87,185.51,-0.11,reclaim,0.296398891966765,prior_low,185.67,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,NVT,,watchlist,156.46,148.24,8.09,148.85,149.7,151.44,148.51,0.25,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,NXE,,watchlist,11.29,10.28,0.51,10.48,10.43,10.52,10.32,0.72,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,OKE,Oil & Gas Midstream,leaders,95.88,94.55,2.36,96.42,96.0,97.48,95.87,1.76,gapped_through,0.23305084745762591,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,OMF,Credit Services,all_green,64.6,62.83,1.53,62.33,62.79,62.83,62.28,-0.81,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,ORCL,Software - Infrastructure,emerging,153.99,149.71,6.51,148.53,149.3,150.14,147.75,-1.54,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,OSCR,,watchlist,31.51,29.24,1.86,29.88,30.25,30.47,29.83,-1.94,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,PBF,Oil & Gas Refining & Marketing,all_green,72.21,68.87,4.14,72.35,73.96,75.5,72.21,1.5,gapped_through,0.03381642512077309,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,PCVX,Biotechnology,leaders,62.38,59.49,2.33,60.0,59.1,60.54,58.51,0.27,reclaim,0.6394849785407734,prior_low,59.49,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,PGY,,watchlist,23.68,21.95,1.23,21.09,21.68,21.67,20.78,-4.05,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,PRAX,Biotechnology,leaders,367.7,344.69,20.12,342.08,343.01,345.52,339.0,-0.78,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,PTGX,Biotechnology,leaders,147.95,142.43,5.77,145.16,143.12,145.77,142.01,0.58,reclaim,0.5459272097053737,prior_low,142.43,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,QGEN,Diagnostics & Research,leaders,43.99,42.99,1.25,42.88,43.04,43.1,42.57,-0.53,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,RDNT,Diagnostics & Research,leaders,75.86,74.11,2.81,74.27,74.07,74.58,73.5,-0.46,reclaim,0.2740213523131658,prior_low,74.11,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,RGA,Insurance - Reinsurance,accel,246.98,243.98,4.74,243.97,245.38,245.38,243.62,-0.64,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,RJF,Asset Management,leaders,179.61,175.93,3.84,179.37,179.42,179.7,178.44,0.01,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,RNR,Insurance - Reinsurance,accel,333.34,329.36,6.5,328.95,329.91,330.22,328.69,-0.54,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,RPRX,Biotechnology,leaders,62.01,60.66,1.35,61.04,60.79,61.06,60.41,0.32,reclaim,0.4666666666666685,prior_low,60.66,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,RVMD,Biotechnology,leaders,221.5,205.82,8.69,203.61,204.2,206.2,201.0,-2.05,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SAN,Banks - Diversified,all_green,14.74,14.6,0.28,14.74,14.78,14.8,14.71,0.48,gapped_through,0.10714285714285485,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SE,Internet Retail,all_green,120.91,117.8,4.55,114.84,117.54,118.22,114.33,-3.79,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SHC,Diagnostics & Research,leaders,19.45,19.27,0.46,18.92,19.09,19.19,18.78,-1.81,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SMCI,,watchlist,38.97,36.87,2.43,37.42,36.56,37.55,36.12,0.93,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SMFG,Banks - Diversified,all_green,26.08,25.84,0.51,26.07,26.24,26.23,26.07,0.58,gapped_through,0.0,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SPCX,,watchlist,143.29,137.9,8.5,142.27,140.01,143.68,139.9,0.54,failed_breakout,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SPHR,,watchlist,146.92,140.51,8.03,136.61,139.96,140.55,136.01,-3.58,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SRRK,Biotechnology,leaders,59.3,57.17,2.41,57.3,57.17,57.62,57.2,-0.87,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,STEP,Asset Management,leaders,51.26,50.18,2.19,50.71,49.84,50.58,49.88,0.77,reclaim,0.3789954337899536,prior_low,50.18,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,STT,Asset Management,leaders,194.24,192.14,4.05,193.94,192.94,194.23,192.02,0.32,reclaim,0.474074074074071,prior_low,192.14,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,STX,,watchlist,855.58,825.5,62.01,823.17,826.5,829.29,808.65,-0.79,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,SYF,Credit Services,all_green,80.89,78.03,2.05,77.57,77.5,77.69,76.83,-0.61,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,TD,Banks - Diversified,all_green,122.41,120.08,2.14,121.62,121.51,122.38,121.35,0.31,reclaim,0.12616822429907018,sma50,120.57478122513922,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,TER,,watchlist,370.58,353.25,25.08,356.4,359.99,361.8,354.9,0.4,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,TGTX,Biotechnology,leaders,55.53,53.83,2.44,53.49,53.48,53.58,52.67,-0.83,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,TRGP,Oil & Gas Midstream,leaders,290.39,287.49,8.64,291.41,292.59,291.99,290.27,1.25,gapped_through,0.13194444444444944,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,TSEM,,watchlist,220.57,206.91,17.77,207.52,210.0,210.77,206.78,-0.24,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,TWLO,Software - Infrastructure,emerging,243.98,237.29,11.46,238.79,233.0,239.08,233.0,0.42,reclaim,0.5052356020942401,prior_low,237.29,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,UBER,Software - Application,emerging,79.0,76.72,2.64,75.5,78.17,78.18,75.46,-4.21,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,UNP,Railroads,leaders,308.99,306.67,5.7,304.05,305.0,306.36,303.7,-1.09,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,VNOM,Oil & Gas Midstream,leaders,44.99,44.11,1.03,44.85,45.06,45.39,44.85,1.53,gapped_through,0.0,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,VRSN,Software - Infrastructure,emerging,300.36,290.95,8.16,290.51,290.01,291.92,289.79,-0.49,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,VRTX,Biotechnology,leaders,549.57,540.08,14.01,538.2,536.31,538.89,533.02,-0.65,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,W,Internet Retail,all_green,106.24,103.0,4.98,100.12,102.15,102.41,98.54,-3.51,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,WAB,Railroads,leaders,299.38,290.59,6.54,290.7,290.51,291.58,290.0,-0.52,reclaim,0.10703363914372915,prior_low,290.59,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,WAT,Diagnostics & Research,leaders,422.5,412.38,12.02,413.77,410.52,414.09,409.9,-0.22,reclaim,0.32196339434276244,prior_low,412.38,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,WES,Oil & Gas Midstream,leaders,48.3,47.72,0.94,48.08,48.35,48.83,47.81,-0.46,gapped_through,0.2872340425531873,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,WMB,Oil & Gas Midstream,leaders,74.81,73.46,2.14,74.18,74.04,74.43,73.78,0.61,setting_up,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,XYZ,Software - Infrastructure,emerging,85.89,82.99,2.71,82.2,82.52,82.97,81.43,-1.64,invalidated,,,,,,,,
2026-08-31,morning,2026-08-31T14:07:29Z,ZM,Software - Application,emerging,102.17,97.4,4.22,97.25,98.25,98.88,96.93,-1.19,invalidated,,,,,,,,
2026-09-01,morning,2026-09-01T14:07:31Z,A,Diagnostics & Research,leaders,154.03,151.63,4.28,152.17,154.0,154.24,150.7,-0.91,reclaim,0.3434579439252334,prior_low,151.63,57.24,2.59%,2.58%,1.68,-7.07%
2026-09-01,morning,2026-09-01T14:07:31Z,AAPL,Consumer Electronics,accel,321.23,312.8,7.24,322.46,316.98,323.39,314.74,1.77,triggered,1.0662983425414323,,,59.06,2.14%,2.02%,1.30,-6.42%
2026-09-01,morning,2026-09-01T14:07:31Z,ALAB,,watchlist,297.95,290.38,24.09,281.5,287.96,288.7,278.01,-5.21,invalidated,,,,42.28,3.86%,7.20%,0.79,-43.64%
2026-09-01,morning,2026-09-01T14:07:31Z,AM,Oil & Gas Midstream,leaders,22.53,22.25,0.53,22.6,22.48,22.7,22.53,0.8,triggered,0.13207547169811373,,,55.40,2.44%,2.36%,0.43,-5.18%
2026-09-01,morning,2026-09-01T14:07:31Z,AMD,,watchlist,475.81,463.68,24.15,458.17,459.3,460.72,453.16,-2.67,invalidated,,,,43.27,2.90%,3.97%,0.91,-21.64%
2026-09-01,morning,2026-09-01T14:07:31Z,AMG,Asset Management,leaders,375.61,367.97,10.69,366.39,363.73,366.98,361.05,-0.49,invalidated,,,,51.92,2.32%,2.80%,0.94,-6.75%
2026-09-01,morning,2026-09-01T14:07:31Z,AMP,Asset Management,leaders,559.15,553.0,10.61,549.57,549.85,554.76,547.47,-0.64,invalidated,,,,50.14,1.58%,1.75%,0.50,-4.02%
2026-09-01,morning,2026-09-01T14:07:31Z,APGE,Biotechnology,leaders,135.08,134.99,0.37,135.06,135.02,135.08,135.01,-0.01,failed_breakout,,,,78.48,0.06%,0.11%,0.24,-0.01%
2026-09-01,morning,2026-09-01T14:07:31Z,APO,Asset Management,leaders,137.83,134.35,4.03,133.76,134.99,134.0,131.6,-2.07,invalidated,,,,53.40,2.26%,3.29%,0.36,-12.74%
2026-09-01,morning,2026-09-01T14:07:31Z,BAC,Banks - Diversified,all_green,62.49,61.9,1.05,62.25,61.96,62.62,61.72,0.5,reclaim,0.5047619047619059,prior_low,61.9,50.49,1.37%,1.60%,0.84,-4.56%
2026-09-01,morning,2026-09-01T14:07:31Z,BAX,,watchlist,26.35,25.86,0.82,26.27,26.21,26.54,26.1,1.06,failed_breakout,,,,54.69,2.13%,2.95%,0.56,-12.42%
2026-09-01,morning,2026-09-01T14:07:31Z,BEN,Asset Management,leaders,34.7,34.1,0.73,33.77,33.85,33.89,33.31,-1.11,invalidated,,,,46.94,1.67%,2.06%,0.58,-6.92%
2026-09-01,morning,2026-09-01T14:07:31Z,BFLY,,watchlist,8.34,7.79,0.65,7.91,8.02,8.14,7.81,0.25,setting_up,,,,43.63,7.10%,7.69%,0.63,-21.29%
2026-09-01,morning,2026-09-01T14:07:31Z,BKR,Oil & Gas Equipment & Services,rs_new_high,63.96,62.69,1.63,64.17,63.87,64.2,63.13,0.97,triggered,0.6380368098159505,,,61.29,2.36%,2.38%,0.81,-8.87%
2026-09-01,morning,2026-09-01T14:07:31Z,BLK,Asset Management,leaders,1158.82,1142.57,22.51,1145.05,1139.0,1143.44,1131.1,-0.91,reclaim,0.6197245668591757,prior_low,1142.57,52.95,1.64%,1.72%,0.41,-6.14%
2026-09-01,morning,2026-09-01T14:07:31Z,BMRN,Biotechnology,leaders,66.3,64.33,1.82,65.45,65.54,66.01,65.04,0.34,setting_up,,,,53.44,2.04%,2.98%,0.41,-7.79%
2026-09-01,morning,2026-09-01T14:07:31Z,BNS,Banks - Diversified,all_green,93.03,91.42,1.9,91.89,91.58,92.13,91.36,0.26,reclaim,0.2789473684210532,prior_low,91.42,57.90,2.88%,1.81%,0.25,-3.23%
2026-09-01,morning,2026-09-01T14:07:31Z,BNTX,Biotechnology,leaders,103.0,100.84,4.72,101.92,101.1,102.14,100.98,0.31,setting_up,,,,51.58,3.30%,3.70%,0.39,-17.81%
2026-09-01,morning,2026-09-01T14:07:31Z,BNY,Banks - Diversified,all_green,162.82,161.13,2.86,160.91,160.11,161.06,159.55,-0.23,invalidated,,,,53.34,1.41%,1.61%,0.37,-2.88%
2026-09-01,morning,2026-09-01T14:07:31Z,BRKR,,watchlist,58.36,56.03,2.79,57.52,57.79,57.82,56.84,-0.85,setting_up,,,,49.09,3.57%,4.81%,0.42,-11.92%
2026-09-01,morning,2026-09-01T14:07:31Z,BSY,Software - Application,emerging,37.42,36.72,1.37,36.25,36.57,36.67,35.88,-1.36,invalidated,,,,53.43,2.78%,3.89%,0.24,-36.68%
2026-09-01,morning,2026-09-01T14:07:31Z,CAH,Medical Distribution,accel,236.97,233.51,5.4,238.48,236.61,240.75,236.02,1.65,triggered,0.4555555555555517,,,57.29,1.70%,2.54%,0.31,-7.67%
2026-09-01,morning,2026-09-01T14:07:31Z,CBRE,,watchlist,150.79,145.71,4.37,144.01,144.97,145.59,142.99,-1.23,invalidated,,,,44.63,2.66%,2.81%,0.85,-17.36%
2026-09-01,morning,2026-09-01T14:07:31Z,CG,Asset Management,leaders,48.87,48.34,1.51,47.08,47.56,47.45,46.3,-2.72,invalidated,,,,45.46,2.06%,3.42%,1.08,-32.60%
2026-09-01,morning,2026-09-01T14:07:31Z,CHYM,,watchlist,33.43,32.31,1.35,32.69,32.55,32.7,32.32,-1.27,setting_up,,,,67.67,2.96%,5.01%,0.58,-4.30%
2026-09-01,morning,2026-09-01T14:07:31Z,CNK,,watchlist,36.39,35.52,1.19,34.99,35.5,35.61,34.95,-1.73,invalidated,,,,43.74,2.98%,3.09%,0.48,-10.23%
2026-09-01,morning,2026-09-01T14:07:31Z,CNX,Oil & Gas E&P,leaders,36.82,36.28,0.85,36.96,36.4,37.06,36.38,1.6,triggered,0.6823529411764686,,,65.21,2.02%,2.30%,0.32,-15.26%
2026-09-01,morning,2026-09-01T14:07:31Z,COMP,,watchlist,11.09,10.44,0.59,10.28,10.31,10.42,10.25,-2.7,invalidated,,,,34.13,4.36%,4.80%,0.82,-26.37%
2026-09-01,morning,2026-09-01T14:07:31Z,COR,Medical Distribution,accel,326.57,319.04,7.86,328.84,327.63,330.67,325.92,1.62,gapped_through,0.3715012722646258,,,60.80,1.67%,2.54%,0.47,-12.90%
2026-09-01,morning,2026-09-01T14:07:31Z,CPAY,Software - Infrastructure,emerging,408.83,402.21,9.83,404.87,410.37,406.7,402.32,0.14,gapped_through,0.2594099694811812,,,54.69,1.84%,2.53%,0.25,-4.95%
2026-09-01,morning,2026-09-01T14:07:31Z,CRBG,Asset Management,leaders,32.76,32.4,0.79,32.46,32.53,32.74,32.3,-0.24,reclaim,0.2025316455696249,prior_low,32.4,51.24,1.73%,2.59%,0.37,-6.75%
2026-09-01,morning,2026-09-01T14:07:31Z,CTVA,Agricultural Inputs,accel,85.28,83.71,2.18,87.09,85.89,87.38,85.31,2.91,gapped_through,0.8165137614678903,,,67.50,2.43%,2.54%,1.30,-4.27%
2026-09-01,morning,2026-09-01T14:07:31Z,DGX,Diagnostics & Research,leaders,242.63,239.4,4.73,241.05,242.72,243.37,240.15,0.31,gapped_through,0.19027484143763332,,,61.88,1.45%,1.77%,0.54,-2.48%
2026-09-01,morning,2026-09-01T14:07:31Z,DHR,Diagnostics & Research,leaders,215.38,212.22,6.07,212.13,214.59,214.34,210.71,-0.67,invalidated,,,,57.20,2.01%,2.76%,0.60,-12.63%
2026-09-01,morning,2026-09-01T14:07:31Z,ELV,,watchlist,395.36,390.8,9.64,400.24,395.44,402.17,393.58,1.96,gapped_through,0.6908713692946084,,,53.86,1.94%,2.33%,0.30,-8.25%
2026-09-01,morning,2026-09-01T14:07:31Z,EOG,Oil & Gas E&P,leaders,147.38,143.89,3.59,146.74,147.46,147.79,146.13,1.23,gapped_through,0.1699164345403938,,,54.20,2.02%,2.33%,0.44,-4.51%
2026-09-01,morning,2026-09-01T14:07:31Z,EPD,Oil & Gas Midstream,leaders,39.23,38.79,0.6,39.32,39.17,39.41,39.12,1.29,triggered,0.3333333333333381,,,60.84,1.34%,1.50%,0.68,-2.10%
2026-09-01,morning,2026-09-01T14:07:31Z,EQH,Asset Management,leaders,50.43,49.76,1.24,49.9,49.81,50.4,49.49,-0.45,reclaim,0.33064516129031984,prior_low,49.76,51.56,1.79%,2.66%,0.52,-9.51%
2026-09-01,morning,2026-09-01T14:07:31Z,EXEL,Biotechnology,leaders,55.02,53.43,1.56,55.27,54.75,55.76,54.75,1.15,triggered,0.3333333333333353,,,54.03,2.42%,3.10%,0.66,-4.00%
2026-09-01,morning,2026-09-01T14:07:31Z,FANG,Oil & Gas E&P,leaders,204.8,198.45,5.94,202.3,204.73,204.73,201.95,0.91,setting_up,,,,52.82,2.58%,2.67%,0.36,-6.73%
